step,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
1084,0.247167,0.074050,0.0,0.0323,0.0132
1085,0.199926,0.093913,0.0,0.0323,0.0151
1086,0.169457,0.080769,0.0,0.0323,0.0073
1087,0.190508,0.092486,0.0,0.0323,0.0122
1088,0.168295,0.075594,0.0,0.0323,0.0095
1089,0.215412,0.060692,0.0,0.0323,0.0174
1090,0.199041,0.081869,0.0,0.0323,0.0155
1091,0.221709,0.084689,0.0,0.0323,0.0110
1092,0.194082,0.084636,0.0,0.0323,0.0143
1093,0.254489,0.070862,0.0,0.0323,0.0094
1094,0.200792,0.082954,0.0,0.0323,0.0149
1095,0.277558,0.058377,0.0,0.0323,0.0132
1096,0.318917,0.043870,0.0,0.0323,0.0098
1097,0.305654,0.071324,0.0,0.0323,0.0145
1098,0.314195,0.054555,0.0,0.0323,0.0142
1099,0.265883,0.097777,0.0,0.0323,0.0119
1100,0.294869,0.081455,0.0,0.0323,0.0139
1101,0.299203,0.072461,0.0,0.0323,0.0136
1102,0.319961,0.074136,0.0,0.0323,0.0147
1103,0.326177,0.055276,0.0,0.0323,0.0172
1104,0.276407,0.120287,0.0,0.0323,0.0118
1105,0.321593,0.062864,0.0,0.0323,0.0127
1106,0.250046,0.108307,0.0,0.0323,0.0112
1107,0.272697,0.085935,0.0,0.0323,0.0184
1108,0.323473,0.066053,0.0,0.0323,0.0139
1109,0.324874,0.063090,0.0,0.0323,0.0192
1110,0.292118,0.100345,0.0,0.0323,0.0185
1111,0.311467,0.063103,0.0,0.0323,0.0158
1112,0.249636,0.101304,0.0,0.0323,0.0112
1113,0.263159,0.078969,0.0,0.0323,0.0119
1114,0.290864,0.061793,0.0,0.0323,0.0134
1115,0.235433,0.101588,0.0,0.0323,0.0156
1116,0.290259,0.071798,0.0,0.0323,0.0131
1117,0.344116,0.047593,0.0,0.0323,0.0162
1118,0.271928,0.078977,0.0,0.0323,0.0151
1119,0.233470,0.092426,0.0,0.0323,0.0128
1120,0.346347,0.049812,0.0,0.0323,0.0134
1121,0.291373,0.069743,0.0,0.0323,0.0150
1122,0.327558,0.059940,0.0,0.0323,0.0166
1123,0.280991,0.078494,0.0,0.0323,0.0165
1124,0.302988,0.067602,0.0,0.0323,0.0168
1125,0.301897,0.064949,0.0,0.0323,0.0159
1126,0.293560,0.064852,0.0,0.0323,0.0140
1127,0.268510,0.100739,0.0,0.0323,0.0167
1128,0.270852,0.080302,0.0,0.0323,0.0158
1129,0.288157,0.077224,0.0,0.0323,0.0135
1130,0.236088,0.091502,0.0,0.0323,0.0078
1131,0.332439,0.054540,0.0,0.0323,0.0175
1132,0.272513,0.073971,0.0,0.0323,0.0124
1133,0.222305,0.148565,0.0,0.0323,0.0121
1134,0.319654,0.067666,0.0,0.0323,0.0169
1135,0.361852,0.057251,0.0,0.0323,0.0102
1136,0.277995,0.099603,0.0,0.0323,0.0134
1137,0.310353,0.093512,0.0,0.0323,0.0156
1138,0.340395,0.059756,0.0,0.0323,0.0149
1139,0.358864,0.054166,0.0,0.0323,0.0140
1140,0.346327,0.076751,0.0,0.0323,0.0188
1141,0.405604,0.094346,0.0,0.0323,0.0183
1142,0.317589,0.110754,0.0,0.0323,0.0148
1143,0.339992,0.076478,0.0,0.0323,0.0164
1144,0.418222,0.047238,0.0,0.0323,0.0167
1145,0.241909,0.086302,0.0,0.0323,0.0098
1146,0.282016,0.069583,0.0,0.0323,0.0144
1147,0.322766,0.068220,0.0,0.0323,0.0107
1148,0.194483,0.100182,0.0,0.0323,0.0142
1149,0.266026,0.094341,0.0,0.0323,0.0154
1150,0.381314,0.047370,0.0,0.0323,0.0130
1151,0.281578,0.096012,0.0,0.0323,0.0143
1152,0.368871,0.065281,0.0,0.0323,0.0156
1153,0.262657,0.093756,0.0,0.0323,0.0115
1154,0.366641,0.051810,0.0,0.0323,0.0166
1155,0.240992,0.097158,0.0,0.0323,0.0112
1156,0.306947,0.089340,0.0,0.0323,0.0136
1157,0.345066,0.057327,0.0,0.0323,0.0082
1158,0.348607,0.055811,0.0,0.0323,0.0171
1159,0.379571,0.043498,0.0,0.0323,0.0173
1160,0.256671,0.086275,0.0,0.0323,0.0098
1161,0.389477,0.057005,0.0,0.0323,0.0131
1162,0.328789,0.057418,0.0,0.0323,0.0148
1163,0.305220,0.072338,0.0,0.0323,0.0163
1164,0.367832,0.054499,0.0,0.0323,0.0133
1165,0.275869,0.094696,0.0,0.0323,0.0139
1166,0.271534,0.113820,0.0,0.0323,0.0127
1167,0.292344,0.084665,0.0,0.0323,0.0138
1168,0.364262,0.064732,0.0,0.0323,0.0150
1169,0.342443,0.088396,0.0,0.0323,0.0177
1170,0.353726,0.069721,0.0,0.0323,0.0169
1171,0.352639,0.101907,0.0,0.0323,0.0151
1172,0.348065,0.060943,0.0,0.0323,0.0133
1173,0.399469,0.054547,0.0,0.0323,0.0140
1174,0.334327,0.078379,0.0,0.0323,0.0135
1175,0.384632,0.050300,0.0,0.0323,0.0111
1176,0.282564,0.076956,0.0,0.0323,0.0145
1177,0.302307,0.068105,0.0,0.0323,0.0134
1178,0.377337,0.050964,0.0,0.0323,0.0163
1179,0.347072,0.056095,0.0,0.0323,0.0126
1180,0.389670,0.048405,0.0,0.0323,0.0138
1181,0.248879,0.098622,0.0,0.0323,0.0104
1182,0.236974,0.086339,0.0,0.0323,0.0097
1183,0.322278,0.069163,0.0,0.0323,0.0131
1184,0.225540,0.091827,0.0,0.0323,0.0132
1185,0.190853,0.115673,0.0,0.0323,0.0110
1186,0.322919,0.093416,0.0,0.0323,0.0114
1187,0.290831,0.073456,0.0,0.0323,0.0117
1188,0.367140,0.073999,0.0,0.0323,0.0148
1189,0.284924,0.090102,0.0,0.0323,0.0158
1190,0.355802,0.072632,0.0,0.0323,0.0190
1191,0.416921,0.041846,0.0,0.0323,0.0203
1192,0.370149,0.065823,0.0,0.0323,0.0121
1193,0.333819,0.073072,0.0,0.0323,0.0160
1194,0.451139,0.035263,0.0,0.0323,0.0191
1195,0.395978,0.075958,0.0,0.0323,0.0128
1196,0.381818,0.058942,0.0,0.0323,0.0128
1197,0.291407,0.116285,0.0,0.0323,0.0122
1198,0.388080,0.078124,0.0,0.0323,0.0129
1199,0.474057,0.043914,0.0,0.0323,0.0176
1200,0.400488,0.073433,0.0,0.0323,0.0151
1201,0.421610,0.088364,0.0,0.0323,0.0192
1202,0.395542,0.082810,0.0,0.0323,0.0132
1203,0.304106,0.111780,0.0,0.0323,0.0071
1204,0.449765,0.052562,0.0,0.0323,0.0148
1205,0.379498,0.100474,0.0,0.0323,0.0150
1206,0.336245,0.096881,0.0,0.0323,0.0150
1207,0.406588,0.065683,0.0,0.0323,0.0156
1208,0.429102,0.042813,0.0,0.0323,0.0139
1209,0.317278,0.066997,0.0,0.0323,0.0133
1210,0.275313,0.092645,0.0,0.0323,0.0121
1211,0.204761,0.130666,0.0,0.0323,0.0144
1212,0.316651,0.103230,0.0,0.0323,0.0146
1213,0.407172,0.056964,0.0,0.0323,0.0152
1214,0.412092,0.044716,0.0,0.0323,0.0153
1215,0.329513,0.093591,0.0,0.0323,0.0120
1216,0.311822,0.103757,0.0,0.0323,0.0104
1217,0.355359,0.066026,0.0,0.0323,0.0135
1218,0.421744,0.060834,0.0,0.0323,0.0110
1219,0.388051,0.090575,0.0,0.0323,0.0131
1220,0.397687,0.072897,0.0,0.0323,0.0135
1221,0.471450,0.040625,0.0,0.0323,0.0184
1222,0.433513,0.058451,0.0,0.0323,0.0149
1223,0.460880,0.063164,0.0,0.0323,0.0130
1224,0.383234,0.069750,0.0,0.0323,0.0170
1225,0.333788,0.071196,0.0,0.0323,0.0094
1226,0.388894,0.091802,0.0,0.0323,0.0108
1227,0.459516,0.062023,0.0,0.0323,0.0181
1228,0.403367,0.060207,0.0,0.0323,0.0078
1229,0.331889,0.080256,0.0,0.0323,0.0113
1230,0.374310,0.094237,0.0,0.0323,0.0136
1231,0.455331,0.051720,0.0,0.0323,0.0187
1232,0.470599,0.046299,0.0,0.0323,0.0165
1233,0.442525,0.059814,0.0,0.0323,0.0174
1234,0.433669,0.063204,0.0,0.0323,0.0119
1235,0.427985,0.069541,0.0,0.0323,0.0122
1236,0.437201,0.071474,0.0,0.0323,0.0150
1237,0.474613,0.049869,0.0,0.0323,0.0174
1238,0.395579,0.075162,0.0,0.0323,0.0128
1239,0.374710,0.082140,0.0,0.0323,0.0119
1240,0.416233,0.108985,0.0,0.0323,0.0128
1241,0.457940,0.053463,0.0,0.0323,0.0146
1242,0.419441,0.115066,0.0,0.0323,0.0164
1243,0.410608,0.085878,0.0,0.0323,0.0066
1244,0.393620,0.078671,0.0,0.0323,0.0184
1245,0.313065,0.105868,0.0,0.0323,0.0121
1246,0.406630,0.072034,0.0,0.0323,0.0149
1247,0.402308,0.055530,0.0,0.0323,0.0144
1248,0.438205,0.047847,0.0,0.0323,0.0101
1249,0.308409,0.088907,0.0,0.0323,0.0074
1250,0.390347,0.060078,0.0,0.0323,0.0147
1251,0.357302,0.067454,0.0,0.0323,0.0164
1252,0.360302,0.104446,0.0,0.0323,0.0125
1253,0.394061,0.049896,0.0,0.0323,0.0155
1254,0.231527,0.123978,0.0,0.0323,0.0118
1255,0.261508,0.111478,0.0,0.0323,0.0138
1256,0.263182,0.111097,0.0,0.0323,0.0105
1257,0.348864,0.070446,0.0,0.0323,0.0160
1258,0.476126,0.035268,0.0,0.0323,0.0139
1259,0.334992,0.078696,0.0,0.0323,0.0092
1260,0.348629,0.103273,0.0,0.0323,0.0131
1261,0.394480,0.082433,0.0,0.0323,0.0141
1262,0.330672,0.082243,0.0,0.0323,0.0101
1263,0.446834,0.076924,0.0,0.0323,0.0154
1264,0.503168,0.043999,0.0,0.0323,0.0166
1265,0.400641,0.104839,0.0,0.0323,0.0178
1266,0.366835,0.115088,0.0,0.0323,0.0127
1267,0.430588,0.058219,0.0,0.0323,0.0151
1268,0.402183,0.082403,0.0,0.0323,0.0137
1269,0.546289,0.053951,0.0,0.0323,0.0164
1270,0.444486,0.059274,0.0,0.0323,0.0122
1271,0.478110,0.057851,0.0,0.0323,0.0106
1272,0.486531,0.055533,0.0,0.0323,0.0188
1273,0.424041,0.059080,0.0,0.0323,0.0107
1274,0.478811,0.062693,0.0,0.0323,0.0131
1275,0.442005,0.045617,0.0,0.0323,0.0095
1276,0.370509,0.081828,0.0,0.0323,0.0129
1277,0.443583,0.050737,0.0,0.0323,0.0125
1278,0.441325,0.053125,0.0,0.0323,0.0147
1279,0.419825,0.064839,0.0,0.0323,0.0162
1280,0.384247,0.074942,0.0,0.0323,0.0139
1281,0.375054,0.078441,0.0,0.0323,0.0145
1282,0.430603,0.053635,0.0,0.0323,0.0122
1283,0.457092,0.041409,0.0,0.0323,0.0154
1284,0.384006,0.096315,0.0,0.0323,0.0154
1285,0.341945,0.071782,0.0,0.0323,0.0087
1286,0.375455,0.115511,0.0,0.0323,0.0136
1287,0.531978,0.059787,0.0,0.0323,0.0144
1288,0.369892,0.093784,0.0,0.0323,0.0100
1289,0.466000,0.087379,0.0,0.0323,0.0158
1290,0.535069,0.053935,0.0,0.0323,0.0127
1291,0.496152,0.067712,0.0,0.0323,0.0175
1292,0.500859,0.065403,0.0,0.0323,0.0079
1293,0.551119,0.054368,0.0,0.0323,0.0160
1294,0.500574,0.060390,0.0,0.0323,0.0143
1295,0.528346,0.050771,0.0,0.0323,0.0136
1296,0.528754,0.058294,0.0,0.0323,0.0110
1297,0.572110,0.043566,0.0,0.0323,0.0151
1298,0.512955,0.050725,0.0,0.0323,0.0162
1299,0.428134,0.060807,0.0,0.0323,0.0134
1300,0.501077,0.052371,0.0,0.0323,0.0127
1301,0.415249,0.069259,0.0,0.0323,0.0181
1302,0.470814,0.062565,0.0,0.0323,0.0185
1303,0.528143,0.036967,0.0,0.0323,0.0143
1304,0.451703,0.064879,0.0,0.0323,0.0162
1305,0.434417,0.063676,0.0,0.0323,0.0139
1306,0.413477,0.070068,0.0,0.0323,0.0101
1307,0.479359,0.071376,0.0,0.0323,0.0167
1308,0.440572,0.075076,0.0,0.0323,0.0150
1309,0.540660,0.036804,0.0,0.0323,0.0137
1310,0.499452,0.057405,0.0,0.0323,0.0130
1311,0.536059,0.060837,0.0,0.0323,0.0128
1312,0.511659,0.057320,0.0,0.0323,0.0154
1313,0.499649,0.055371,0.0,0.0323,0.0113
1314,0.525997,0.069407,0.0,0.0323,0.0116
1315,0.537667,0.056053,0.0,0.0323,0.0154
1316,0.515827,0.088909,0.0,0.0323,0.0144
1317,0.455278,0.129770,0.0,0.0323,0.0093
1318,0.535373,0.069566,0.0,0.0323,0.0084
1319,0.466343,0.106208,0.0,0.0323,0.0106
1320,0.495342,0.096040,0.0,0.0323,0.0134
1321,0.577015,0.053904,0.0,0.0323,0.0137
1322,0.543146,0.084661,0.0,0.0323,0.0129
1323,0.518375,0.080024,0.0,0.0323,0.0169
1324,0.485570,0.119258,0.0,0.0323,0.0157
1325,0.578796,0.039213,0.0,0.0323,0.0163
1326,0.450374,0.064961,0.0,0.0323,0.0113
1327,0.539058,0.057989,0.0,0.0323,0.0165
1328,0.463077,0.062867,0.0,0.0323,0.0101
1329,0.530888,0.049902,0.0,0.0323,0.0150
1330,0.396374,0.104846,0.0,0.0323,0.0089
1331,0.516350,0.044869,0.0,0.0323,0.0141
1332,0.553146,0.052930,0.0,0.0323,0.0150
1333,0.548349,0.049661,0.0,0.0323,0.0159
1334,0.500736,0.066393,0.0,0.0323,0.0155
1335,0.490093,0.063369,0.0,0.0323,0.0138
1336,0.499713,0.054503,0.0,0.0323,0.0122
1337,0.475256,0.068238,0.0,0.0323,0.0098
1338,0.525513,0.060958,0.0,0.0323,0.0094
1339,0.444201,0.065527,0.0,0.0323,0.0103
1340,0.518259,0.093716,0.0,0.0323,0.0112
1341,0.489668,0.067359,0.0,0.0323,0.0127
1342,0.324527,0.131485,0.0,0.0323,0.0111
1343,0.460325,0.061196,0.0,0.0323,0.0108
1344,0.556233,0.033483,0.0,0.0323,0.0178
1345,0.513906,0.037283,0.0,0.0323,0.0138
1346,0.420340,0.057781,0.0,0.0323,0.0108
1347,0.472933,0.043832,0.0,0.0323,0.0129
1348,0.399442,0.113106,0.0,0.0323,0.0113
1349,0.478714,0.049868,0.0,0.0323,0.0122
1350,0.417005,0.108530,0.0,0.0323,0.0119
1351,0.489400,0.060629,0.0,0.0323,0.0134
1352,0.470993,0.069089,0.0,0.0323,0.0105
1353,0.557434,0.059555,0.0,0.0323,0.0157
1354,0.630599,0.055916,0.0,0.0323,0.0142
1355,0.584303,0.057466,0.0,0.0323,0.0087
1356,0.528010,0.079666,0.0,0.0323,0.0154
1357,0.533126,0.047815,0.0,0.0323,0.0101
1358,0.536837,0.056177,0.0,0.0323,0.0139
1359,0.580886,0.076888,0.0,0.0323,0.0168
1360,0.511712,0.064756,0.0,0.0323,0.0090
1361,0.495394,0.070451,0.0,0.0323,0.0095
1362,0.478793,0.071108,0.0,0.0323,0.0116
1363,0.560412,0.047523,0.0,0.0323,0.0134
1364,0.497886,0.069701,0.0,0.0323,0.0118
1365,0.499607,0.082788,0.0,0.0323,0.0135
1366,0.533785,0.091524,0.0,0.0323,0.0108
1367,0.466865,0.089364,0.0,0.0323,0.0139
1368,0.531910,0.069028,0.0,0.0323,0.0163
1369,0.486000,0.098684,0.0,0.0323,0.0138
1370,0.382728,0.111529,0.0,0.0323,0.0107
1371,0.514015,0.065782,0.0,0.0323,0.0143
1372,0.418464,0.076933,0.0,0.0323,0.0108
1373,0.504328,0.070397,0.0,0.0323,0.0133
1374,0.568307,0.047677,0.0,0.0323,0.0108
1375,0.692477,0.029690,0.0,0.0323,0.0158
1376,0.639662,0.041574,0.0,0.0323,0.0130
1377,0.567919,0.061091,0.0,0.0323,0.0147
1378,0.624186,0.041475,0.0,0.0323,0.0140
1379,0.517701,0.088708,0.0,0.0323,0.0106
1380,0.561369,0.064497,0.0,0.0323,0.0098
1381,0.534805,0.058043,0.0,0.0323,0.0085
1382,0.610786,0.058925,0.0,0.0323,0.0160
1383,0.547056,0.061447,0.0,0.0323,0.0159
1384,0.582856,0.049790,0.0,0.0323,0.0165
1385,0.509233,0.077214,0.0,0.0323,0.0101
1386,0.504043,0.105967,0.0,0.0323,0.0115
1387,0.554428,0.047478,0.0,0.0323,0.0131
1388,0.590303,0.052383,0.0,0.0323,0.0124
1389,0.590927,0.034779,0.0,0.0323,0.0160
1390,0.542209,0.061396,0.0,0.0323,0.0123
1391,0.473547,0.075095,0.0,0.0323,0.0136
1392,0.355353,0.129682,0.0,0.0323,0.0086
1393,0.360075,0.121576,0.0,0.0323,0.0114
1394,0.474499,0.059509,0.0,0.0323,0.0097
1395,0.634374,0.023456,0.0,0.0323,0.0136
1396,0.498759,0.079867,0.0,0.0323,0.0147
1397,0.533285,0.055556,0.0,0.0323,0.0126
1398,0.498787,0.066537,0.0,0.0323,0.0099
1399,0.572518,0.052366,0.0,0.0323,0.0142
1400,0.567006,0.067355,0.0,0.0323,0.0143
1401,0.497916,0.089308,0.0,0.0323,0.0140
1402,0.612011,0.048336,0.0,0.0323,0.0106
1403,0.610520,0.033504,0.0,0.0323,0.0085
1404,0.599897,0.042552,0.0,0.0323,0.0140
1405,0.519258,0.065306,0.0,0.0323,0.0156
1406,0.514583,0.099950,0.0,0.0323,0.0106
1407,0.560274,0.045888,0.0,0.0323,0.0158
1408,0.530545,0.059115,0.0,0.0323,0.0151
1409,0.570618,0.050960,0.0,0.0323,0.0148
1410,0.606506,0.028747,0.0,0.0323,0.0145
1411,0.612018,0.053884,0.0,0.0323,0.0163
1412,0.465612,0.074802,0.0,0.0323,0.0119
1413,0.373502,0.088658,0.0,0.0323,0.0088
1414,0.470999,0.083780,0.0,0.0323,0.0172
1415,0.615598,0.046653,0.0,0.0323,0.0145
1416,0.607158,0.036151,0.0,0.0323,0.0118
1417,0.556769,0.087212,0.0,0.0323,0.0174
1418,0.559244,0.080658,0.0,0.0323,0.0156
1419,0.590355,0.076333,0.0,0.0323,0.0145
1420,0.659868,0.038714,0.0,0.0323,0.0138
1421,0.523401,0.055584,0.0,0.0323,0.0089
1422,0.567618,0.059188,0.0,0.0323,0.0084
1423,0.554506,0.055559,0.0,0.0323,0.0134
1424,0.548204,0.068715,0.0,0.0323,0.0189
1425,0.527443,0.060726,0.0,0.0323,0.0037
1426,0.535368,0.052311,0.0,0.0323,0.0115
1427,0.557733,0.081003,0.0,0.0323,0.0074
1428,0.612282,0.037194,0.0,0.0323,0.0087
1429,0.659733,0.036173,0.0,0.0323,0.0150
1430,0.536806,0.090901,0.0,0.0323,0.0142
1431,0.645207,0.043047,0.0,0.0323,0.0125
1432,0.549594,0.060080,0.0,0.0323,0.0155
1433,0.663975,0.056229,0.0,0.0323,0.0180
1434,0.654684,0.044584,0.0,0.0323,0.0134
1435,0.666469,0.033091,0.0,0.0323,0.0051
1436,0.675307,0.037616,0.0,0.0323,0.0133
1437,0.580851,0.070733,0.0,0.0323,0.0174
1438,0.646430,0.036445,0.0,0.0323,0.0078
1439,0.709829,0.033539,0.0,0.0323,0.0172
1440,0.604050,0.063108,0.0,0.0323,0.0097
1441,0.704602,0.047411,0.0,0.0323,0.0163
1442,0.589629,0.068391,0.0,0.0323,0.0110
1443,0.555434,0.062414,0.0,0.0323,0.0073
1444,0.536715,0.107094,0.0,0.0323,0.0120
1445,0.636636,0.041005,0.0,0.0323,0.0156
1446,0.632558,0.048072,0.0,0.0323,0.0112
1447,0.587358,0.039038,0.0,0.0323,0.0150
1448,0.597156,0.064859,0.0,0.0323,0.0161
1449,0.493883,0.075823,0.0,0.0323,0.0153
1450,0.524936,0.072266,0.0,0.0323,0.0076
1451,0.533534,0.046952,0.0,0.0323,0.0084
1452,0.561519,0.064874,0.0,0.0323,0.0083
1453,0.598838,0.066825,0.0,0.0323,0.0175
1454,0.623965,0.061516,0.0,0.0323,0.0134
1455,0.633253,0.056311,0.0,0.0323,0.0145
1456,0.517003,0.084767,0.0,0.0323,0.0100
1457,0.765905,0.029299,0.0,0.0323,0.0153
1458,0.480000,0.092496,0.0,0.0323,0.0109
1459,0.676780,0.039760,0.0,0.0323,0.0085
1460,0.743042,0.027783,0.0,0.0323,0.0154
1461,0.553100,0.077758,0.0,0.0323,0.0125
1462,0.688407,0.031656,0.0,0.0323,0.0130
1463,0.627566,0.054184,0.0,0.0323,0.0112
1464,0.650521,0.063852,0.0,0.0323,0.0137
1465,0.531935,0.062563,0.0,0.0323,0.0096
1466,0.721122,0.020786,0.0,0.0323,0.0148
1467,0.613339,0.041667,0.0,0.0323,0.0135
1468,0.693439,0.026560,0.0,0.0323,0.0147
1469,0.628334,0.064287,0.0,0.0323,0.0103
1470,0.594239,0.087171,0.0,0.0323,0.0074
1471,0.618163,0.066823,0.0,0.0323,0.0124
1472,0.698392,0.044139,0.0,0.0323,0.0102
1473,0.671387,0.044264,0.0,0.0323,0.0125
1474,0.462461,0.095767,0.0,0.0323,0.0131
1475,0.603750,0.062518,0.0,0.0323,0.0124
1476,0.608223,0.042412,0.0,0.0323,0.0130
1477,0.594779,0.082476,0.0,0.0323,0.0159
1478,0.518770,0.092511,0.0,0.0323,0.0111
1479,0.608343,0.050191,0.0,0.0323,0.0124
1480,0.649120,0.045063,0.0,0.0323,0.0111
1481,0.671154,0.036783,0.0,0.0323,0.0140
1482,0.569770,0.056977,0.0,0.0323,0.0105
1483,0.648751,0.053433,0.0,0.0323,0.0150
1484,0.529395,0.086194,0.0,0.0323,0.0097
1485,0.666526,0.060935,0.0,0.0323,0.0179
1486,0.623022,0.050967,0.0,0.0323,0.0118
1487,0.404444,0.104738,0.0,0.0323,0.0085
1488,0.613367,0.050910,0.0,0.0323,0.0110
1489,0.539024,0.087575,0.0,0.0323,0.0139
1490,0.519187,0.058552,0.0,0.0323,0.0096
1491,0.690309,0.034186,0.0,0.0323,0.0130
1492,0.478918,0.068338,0.0,0.0323,0.0112
1493,0.575861,0.073939,0.0,0.0323,0.0166
1494,0.530364,0.052769,0.0,0.0323,0.0081
1495,0.714761,0.018344,0.0,0.0323,0.0144
1496,0.376194,0.097337,0.0,0.0323,0.0090
1497,0.531475,0.063368,0.0,0.0323,0.0122
1498,0.625801,0.048495,0.0,0.0323,0.0095
1499,0.681418,0.031063,0.0,0.0323,0.0125
1500,0.655920,0.076955,0.0,0.0323,0.0137
1501,0.745140,0.036416,0.0,0.0323,0.0108
1502,0.614841,0.058880,0.0,0.0323,0.0097
1503,0.666301,0.070409,0.0,0.0323,0.0126
1504,0.669501,0.090846,0.0,0.0323,0.0092
1505,0.656601,0.071390,0.0,0.0323,0.0146
1506,0.610052,0.100778,0.0,0.0323,0.0143
1507,0.707456,0.037017,0.0,0.0323,0.0132
1508,0.704355,0.026977,0.0,0.0323,0.0112
1509,0.591510,0.057190,0.0,0.0323,0.0074
1510,0.679966,0.030747,0.0,0.0323,0.0112
1511,0.704358,0.037734,0.0,0.0323,0.0109
1512,0.592780,0.061888,0.0,0.0323,0.0125
1513,0.668256,0.033846,0.0,0.0323,0.0098
1514,0.688970,0.040579,0.0,0.0323,0.0146
1515,0.617253,0.081366,0.0,0.0323,0.0127
1516,0.653685,0.044714,0.0,0.0323,0.0121
1517,0.534200,0.094497,0.0,0.0323,0.0140
1518,0.628642,0.076603,0.0,0.0323,0.0149
1519,0.580441,0.093403,0.0,0.0323,0.0115
1520,0.466782,0.098535,0.0,0.0323,0.0119
1521,0.579569,0.106436,0.0,0.0323,0.0103
1522,0.708736,0.049551,0.0,0.0323,0.0170
1523,0.640933,0.051830,0.0,0.0323,0.0137
1524,0.643619,0.063062,0.0,0.0323,0.0098
1525,0.606564,0.058533,0.0,0.0323,0.0107
1526,0.599032,0.063219,0.0,0.0323,0.0128
1527,0.621510,0.038205,0.0,0.0323,0.0104
1528,0.650626,0.049394,0.0,0.0323,0.0154
1529,0.635134,0.049622,0.0,0.0323,0.0141
1530,0.449178,0.092892,0.0,0.0323,0.0113
1531,0.513719,0.071605,0.0,0.0323,0.0094
1532,0.499620,0.078240,0.0,0.0323,0.0087
1533,0.603738,0.078472,0.0,0.0323,0.0122
1534,0.667099,0.062189,0.0,0.0323,0.0142
1535,0.749478,0.034089,0.0,0.0323,0.0164
1536,0.677415,0.057926,0.0,0.0323,0.0159
1537,0.532669,0.080437,0.0,0.0323,0.0147
1538,0.789930,0.034109,0.0,0.0323,0.0102
1539,0.730257,0.029183,0.0,0.0323,0.0119
1540,0.742154,0.058220,0.0,0.0323,0.0158
1541,0.576107,0.077589,0.0,0.0323,0.0122
1542,0.603575,0.066717,0.0,0.0323,0.0087
1543,0.686069,0.060649,0.0,0.0323,0.0095
1544,0.653884,0.053664,0.0,0.0323,0.0089
1545,0.679066,0.041369,0.0,0.0323,0.0100
1546,0.561461,0.103977,0.0,0.0323,0.0122
1547,0.606383,0.060680,0.0,0.0323,0.0108
1548,0.688304,0.079345,0.0,0.0323,0.0120
1549,0.591080,0.071929,0.0,0.0323,0.0118
1550,0.641185,0.074169,0.0,0.0323,0.0135
1551,0.680327,0.037968,0.0,0.0323,0.0092
1552,0.768767,0.033117,0.0,0.0323,0.0116
1553,0.757336,0.036514,0.0,0.0323,0.0131
1554,0.721459,0.047275,0.0,0.0323,0.0171
1555,0.692613,0.052315,0.0,0.0323,0.0108
1556,0.572093,0.069722,0.0,0.0323,0.0085
1557,0.628939,0.082663,0.0,0.0323,0.0143
1558,0.762135,0.036878,0.0,0.0323,0.0150
1559,0.757427,0.053404,0.0,0.0323,0.0141
1560,0.690364,0.053178,0.0,0.0323,0.0107
1561,0.732081,0.043896,0.0,0.0323,0.0124
1562,0.731972,0.061166,0.0,0.0323,0.0179
1563,0.772941,0.041907,0.0,0.0323,0.0127
1564,0.671076,0.062889,0.0,0.0323,0.0120
1565,0.750028,0.046431,0.0,0.0323,0.0165
1566,0.727993,0.047729,0.0,0.0323,0.0139
1567,0.657617,0.047353,0.0,0.0323,0.0125
1568,0.793049,0.026310,0.0,0.0323,0.0161
1569,0.743251,0.065840,0.0,0.0323,0.0173
1570,0.638565,0.072927,0.0,0.0323,0.0126
1571,0.654898,0.072066,0.0,0.0323,0.0132
1572,0.561274,0.084434,0.0,0.0323,0.0134
1573,0.616589,0.080387,0.0,0.0323,0.0112
1574,0.551537,0.070985,0.0,0.0323,0.0086
1575,0.639335,0.060670,0.0,0.0323,0.0101
1576,0.701808,0.041138,0.0,0.0323,0.0112
1577,0.709400,0.042550,0.0,0.0323,0.0141
1578,0.582794,0.069754,0.0,0.0323,0.0140
1579,0.690192,0.046911,0.0,0.0323,0.0116
1580,0.723251,0.051405,0.0,0.0323,0.0161
1581,0.681166,0.050985,0.0,0.0323,0.0125
1582,0.694142,0.054946,0.0,0.0323,0.0064
1583,0.811357,0.037071,0.0,0.0323,0.0093
1584,0.742604,0.043396,0.0,0.0323,0.0129
1585,0.753811,0.071102,0.0,0.0323,0.0150
1586,0.775711,0.053493,0.0,0.0323,0.0142
1587,0.747140,0.073097,0.0,0.0323,0.0098
1588,0.611621,0.083645,0.0,0.0323,0.0104
1589,0.669827,0.051620,0.0,0.0323,0.0115
1590,0.703114,0.056001,0.0,0.0323,0.0128
1591,0.739117,0.047802,0.0,0.0323,0.0099
1592,0.616417,0.067702,0.0,0.0323,0.0124
1593,0.773665,0.038766,0.0,0.0323,0.0173
1594,0.768068,0.038181,0.0,0.0323,0.0106
1595,0.862455,0.021632,0.0,0.0323,0.0181
1596,0.657410,0.074114,0.0,0.0323,0.0115
1597,0.729307,0.033941,0.0,0.0323,0.0060
1598,0.699896,0.070929,0.0,0.0323,0.0112
1599,0.685299,0.064376,0.0,0.0323,0.0099
1600,0.792911,0.040769,0.0,0.0323,0.0140
