date,step,ticker,action,shares,price,value,commission
2020-12-11T00:00:00.000000000,1296,NSE_BAJAJ_AUTO,BUY,3,3295.60,9886.80,9.89
2020-12-11T00:00:00.000000000,1296,NSE_BEL,BUY,736,38.13,28066.11,28.07
2020-12-11T00:00:00.000000000,1296,NSE_CIPLA,BUY,6,764.00,4584.00,4.58
2020-12-11T00:00:00.000000000,1296,NSE_GODREJCP,SELL,-67,735.80,-49298.60,49.30
2020-12-11T00:00:00.000000000,1296,NSE_INFY,BUY,2,1159.70,2319.40,2.32
2020-12-11T00:00:00.000000000,1296,NSE_ONGC,SELL,-367,92.60,-33984.20,33.98
2020-12-11T00:00:00.000000000,1296,NSE_RELIANCE,BUY,10,913.76,9137.60,9.14
2020-12-11T00:00:00.000000000,1296,NSE_SBIN,SELL,-14,270.05,-3780.70,3.78
2020-12-11T00:00:00.000000000,1296,NSE_TCS,BUY,6,2792.70,16756.20,16.76
2020-12-14T00:00:00.000000000,1297,NSE_AMBUJACEM,SELL,-261,247.00,-64467.00,64.47
2020-12-14T00:00:00.000000000,1297,NSE_BAJAJ_AUTO,SELL,-26,3327.65,-86518.90,86.52
2020-12-14T00:00:00.000000000,1297,NSE_BEL,SELL,-2284,38.55,-88048.11,88.05
2020-12-14T00:00:00.000000000,1297,NSE_CIPLA,SELL,-188,778.30,-146320.40,146.32
2020-12-14T00:00:00.000000000,1297,NSE_GODREJCP,SELL,-95,732.00,-69540.00,69.54
2020-12-14T00:00:00.000000000,1297,NSE_INFY,SELL,-70,1169.40,-81858.00,81.86
2020-12-14T00:00:00.000000000,1297,NSE_ONGC,SELL,-1407,98.25,-138237.75,138.24
2020-12-14T00:00:00.000000000,1297,NSE_RELIANCE,SELL,-75,911.47,-68360.08,68.36
2020-12-14T00:00:00.000000000,1297,NSE_SBIN,SELL,-337,274.00,-92338.00,92.34
2020-12-14T00:00:00.000000000,1297,NSE_TCS,SELL,-30,2802.00,-84060.00,84.06
2020-12-15T00:00:00.000000000,1298,NSE_AMBUJACEM,SELL,-38,247.95,-9422.10,9.42
2020-12-15T00:00:00.000000000,1298,NSE_BAJAJ_AUTO,BUY,3,3284.00,9852.00,9.85
2020-12-15T00:00:00.000000000,1298,NSE_BEL,SELL,-657,39.13,-25710.57,25.71
2020-12-15T00:00:00.000000000,1298,NSE_CIPLA,SELL,-20,789.30,-15786.00,15.79
2020-12-15T00:00:00.000000000,1298,NSE_GODREJCP,BUY,2,725.00,1450.00,1.45
2020-12-15T00:00:00.000000000,1298,NSE_INFY,BUY,5,1156.00,5780.00,5.78
2020-12-15T00:00:00.000000000,1298,NSE_LT,BUY,859,1250.00,1073750.00,1073.75
2020-12-15T00:00:00.000000000,1298,NSE_ONGC,SELL,-409,102.50,-41922.50,41.92
2020-12-15T00:00:00.000000000,1298,NSE_RELIANCE,SELL,-1113,903.18,-1005243.27,1005.24
2020-12-15T00:00:00.000000000,1298,NSE_SBIN,SELL,-15,274.05,-4110.75,4.11
2020-12-15T00:00:00.000000000,1298,NSE_TCS,BUY,1,2786.00,2786.00,2.79
2020-12-16T00:00:00.000000000,1299,NSE_BAJAJ_AUTO,BUY,1,3289.00,3289.00,3.29
2020-12-16T00:00:00.000000000,1299,NSE_BEL,SELL,-427,39.67,-16937.65,16.94
2020-12-16T00:00:00.000000000,1299,NSE_CIPLA,SELL,-3,790.35,-2371.05,2.37
2020-12-16T00:00:00.000000000,1299,NSE_GODREJCP,SELL,-7,729.90,-5109.30,5.11
2020-12-16T00:00:00.000000000,1299,NSE_LT,BUY,1,1256.25,1256.25,1.26
2020-12-16T00:00:00.000000000,1299,NSE_ONGC,SELL,-11,101.90,-1120.90,1.12
2020-12-16T00:00:00.000000000,1299,NSE_SBIN,BUY,34,272.80,9275.20,9.28
2020-12-16T00:00:00.000000000,1299,NSE_TCS,BUY,2,2779.00,5558.00,5.56
2020-12-17T00:00:00.000000000,1300,NSE_AMBUJACEM,BUY,27,248.50,6709.50,6.71
2020-12-17T00:00:00.000000000,1300,NSE_BAJAJ_AUTO,SELL,-1,3307.10,-3307.10,3.31
2020-12-17T00:00:00.000000000,1300,NSE_BEL,SELL,-54,39.33,-2124.00,2.12
2020-12-17T00:00:00.000000000,1300,NSE_GODREJCP,BUY,22,720.65,15854.30,15.85
2020-12-17T00:00:00.000000000,1300,NSE_INFY,SELL,-1,1165.90,-1165.90,1.17
2020-12-17T00:00:00.000000000,1300,NSE_LT,SELL,-5,1270.00,-6350.00,6.35
2020-12-17T00:00:00.000000000,1300,NSE_ONGC,SELL,-378,105.10,-39727.80,39.73
2020-12-17T00:00:00.000000000,1300,NSE_SBIN,BUY,63,270.00,17010.00,17.01
2020-12-17T00:00:00.000000000,1300,NSE_TCS,SELL,-1,2811.00,-2811.00,2.81
2020-12-18T00:00:00.000000000,1301,NSE_AMBUJACEM,BUY,36,247.05,8893.80,8.89
2020-12-18T00:00:00.000000000,1301,NSE_BAJAJ_AUTO,BUY,2,3275.90,6551.80,6.55
2020-12-18T00:00:00.000000000,1301,NSE_BEL,SELL,-931,40.48,-37689.94,37.69
2020-12-18T00:00:00.000000000,1301,NSE_CIPLA,BUY,13,784.25,10195.25,10.20
2020-12-18T00:00:00.000000000,1301,NSE_INFY,SELL,-11,1182.85,-13011.35,13.01
2020-12-18T00:00:00.000000000,1301,NSE_LT,SELL,-1,1283.95,-1283.95,1.28
2020-12-18T00:00:00.000000000,1301,NSE_ONGC,BUY,375,101.50,38062.50,38.06
2020-12-18T00:00:00.000000000,1301,NSE_SBIN,BUY,44,267.70,11778.80,11.78
2020-12-18T00:00:00.000000000,1301,NSE_TCS,SELL,-9,2868.00,-25812.00,25.81
2020-12-21T00:00:00.000000000,1302,NSE_AMBUJACEM,SELL,-60,250.90,-15054.00,15.05
2020-12-21T00:00:00.000000000,1302,NSE_BAJAJ_AUTO,SELL,-5,3352.50,-16762.50,16.76
2020-12-21T00:00:00.000000000,1302,NSE_BEL,SELL,-688,40.23,-27680.50,27.68
2020-12-21T00:00:00.000000000,1302,NSE_CIPLA,SELL,-26,793.00,-20618.00,20.62
2020-12-21T00:00:00.000000000,1302,NSE_GODREJCP,BUY,30,719.00,21570.00,21.57
2020-12-21T00:00:00.000000000,1302,NSE_INFY,BUY,1,1188.00,1188.00,1.19
2020-12-21T00:00:00.000000000,1302,NSE_LT,BUY,3,1276.25,3828.75,3.83
2020-12-21T00:00:00.000000000,1302,NSE_ONGC,BUY,357,98.90,35307.30,35.31
2020-12-21T00:00:00.000000000,1302,NSE_SBIN,BUY,12,268.45,3221.40,3.22
2020-12-21T00:00:00.000000000,1302,NSE_TCS,BUY,3,2861.00,8583.00,8.58
2020-12-22T00:00:00.000000000,1303,NSE_AMBUJACEM,BUY,158,235.60,37224.80,37.22
2020-12-22T00:00:00.000000000,1303,NSE_BEL,BUY,1148,37.32,42839.49,42.84
2020-12-22T00:00:00.000000000,1303,NSE_CIPLA,SELL,-15,782.00,-11730.00,11.73
2020-12-22T00:00:00.000000000,1303,NSE_GODREJCP,SELL,-5,705.20,-3526.00,3.53
2020-12-22T00:00:00.000000000,1303,NSE_INFY,SELL,-22,1182.00,-26004.00,26.00
2020-12-22T00:00:00.000000000,1303,NSE_LT,BUY,12,1235.25,14823.00,14.82
2020-12-22T00:00:00.000000000,1303,NSE_ONGC,BUY,839,89.05,74712.95,74.71
2020-12-22T00:00:00.000000000,1303,NSE_SBIN,BUY,94,254.80,23951.20,23.95
2020-12-22T00:00:00.000000000,1303,NSE_TCS,SELL,-8,2834.00,-22672.00,22.67
2020-12-23T00:00:00.000000000,1304,NSE_AMBUJACEM,BUY,75,234.90,17617.50,17.62
2020-12-23T00:00:00.000000000,1304,NSE_BAJAJ_AUTO,SELL,-1,3281.00,-3281.00,3.28
2020-12-23T00:00:00.000000000,1304,NSE_CIPLA,SELL,-8,796.35,-6370.80,6.37
2020-12-23T00:00:00.000000000,1304,NSE_GODREJCP,SELL,-16,717.00,-11472.00,11.47
2020-12-23T00:00:00.000000000,1304,NSE_INFY,SELL,-27,1238.00,-33426.00,33.43
2020-12-23T00:00:00.000000000,1304,NSE_LT,SELL,-13,1268.00,-16484.00,16.48
2020-12-23T00:00:00.000000000,1304,NSE_ONGC,SELL,-18,90.50,-1629.00,1.63
2020-12-23T00:00:00.000000000,1304,NSE_SBIN,BUY,17,256.95,4368.15,4.37
2020-12-23T00:00:00.000000000,1304,NSE_TCS,SELL,-1,2876.05,-2876.05,2.88
2020-12-24T00:00:00.000000000,1305,NSE_AMBUJACEM,SELL,-296,255.00,-75480.00,75.48
2020-12-24T00:00:00.000000000,1305,NSE_BEL,SELL,-192,38.72,-7433.59,7.43
2020-12-24T00:00:00.000000000,1305,NSE_CIPLA,SELL,-29,828.80,-24035.20,24.04
2020-12-24T00:00:00.000000000,1305,NSE_GODREJCP,BUY,23,716.35,16476.05,16.48
2020-12-24T00:00:00.000000000,1305,NSE_INFY,BUY,7,1249.90,8749.30,8.75
2020-12-24T00:00:00.000000000,1305,NSE_LT,BUY,11,1275.00,14025.00,14.03
2020-12-24T00:00:00.000000000,1305,NSE_ONGC,SELL,-31,92.50,-2867.50,2.87
2020-12-24T00:00:00.000000000,1305,NSE_SBIN,SELL,-51,265.00,-13515.00,13.52
2020-12-24T00:00:00.000000000,1305,NSE_TCS,BUY,3,2909.00,8727.00,8.73
2020-12-28T00:00:00.000000000,1306,NSE_AMBUJACEM,BUY,172,247.00,42484.00,42.48
2020-12-28T00:00:00.000000000,1306,NSE_BAJAJ_AUTO,SELL,-5,3388.00,-16940.00,16.94
2020-12-28T00:00:00.000000000,1306,NSE_BEL,BUY,107,38.73,4144.46,4.14
2020-12-28T00:00:00.000000000,1306,NSE_CIPLA,SELL,-14,837.60,-11726.40,11.73
2020-12-28T00:00:00.000000000,1306,NSE_GODREJCP,SELL,-14,724.70,-10145.80,10.15
2020-12-28T00:00:00.000000000,1306,NSE_INFY,BUY,12,1238.45,14861.40,14.86
2020-12-28T00:00:00.000000000,1306,NSE_LT,BUY,2,1275.00,2550.00,2.55
2020-12-28T00:00:00.000000000,1306,NSE_ONGC,SELL,-130,94.00,-12220.00,12.22
2020-12-28T00:00:00.000000000,1306,NSE_SBIN,SELL,-41,268.75,-11018.75,11.02
2020-12-28T00:00:00.000000000,1306,NSE_TCS,SELL,-5,2910.00,-14550.00,14.55
2020-12-29T00:00:00.000000000,1307,NSE_AMBUJACEM,BUY,14,247.55,3465.70,3.47
2020-12-29T00:00:00.000000000,1307,NSE_BAJAJ_AUTO,SELL,-3,3433.00,-10299.00,10.30
2020-12-29T00:00:00.000000000,1307,NSE_BEL,BUY,354,38.40,13593.59,13.59
2020-12-29T00:00:00.000000000,1307,NSE_CIPLA,BUY,15,830.15,12452.25,12.45
2020-12-29T00:00:00.000000000,1307,NSE_GODREJCP,SELL,-11,732.00,-8052.00,8.05
2020-12-29T00:00:00.000000000,1307,NSE_INFY,BUY,6,1235.00,7410.00,7.41
2020-12-29T00:00:00.000000000,1307,NSE_LT,SELL,-11,1294.95,-14244.45,14.24
2020-12-29T00:00:00.000000000,1307,NSE_ONGC,BUY,20,94.20,1884.00,1.88
2020-12-29T00:00:00.000000000,1307,NSE_SBIN,SELL,-99,276.30,-27353.70,27.35
2020-12-29T00:00:00.000000000,1307,NSE_TCS,BUY,1,2920.00,2920.00,2.92
2020-12-30T00:00:00.000000000,1308,NSE_AMBUJACEM,BUY,48,245.50,11784.00,11.78
2020-12-30T00:00:00.000000000,1308,NSE_BAJAJ_AUTO,BUY,1,3437.20,3437.20,3.44
2020-12-30T00:00:00.000000000,1308,NSE_BEL,BUY,101,38.33,3871.66,3.87
2020-12-30T00:00:00.000000000,1308,NSE_GODREJCP,SELL,-25,745.00,-18625.00,18.62
2020-12-30T00:00:00.000000000,1308,NSE_INFY,SELL,-11,1253.00,-13783.00,13.78
2020-12-30T00:00:00.000000000,1308,NSE_LT,BUY,5,1288.20,6441.00,6.44
2020-12-30T00:00:00.000000000,1308,NSE_ONGC,BUY,95,93.50,8882.50,8.88
2020-12-30T00:00:00.000000000,1308,NSE_SBIN,SELL,-19,278.00,-5282.00,5.28
2020-12-30T00:00:00.000000000,1308,NSE_TCS,SELL,-2,2934.40,-5868.80,5.87
2020-12-31T00:00:00.000000000,1309,NSE_AMBUJACEM,SELL,-106,252.00,-26712.00,26.71
2020-12-31T00:00:00.000000000,1309,NSE_BAJAJ_AUTO,SELL,-1,3464.95,-3464.95,3.46
2020-12-31T00:00:00.000000000,1309,NSE_BEL,SELL,-100,38.57,-3856.66,3.86
2020-12-31T00:00:00.000000000,1309,NSE_CIPLA,BUY,11,824.00,9064.00,9.06
2020-12-31T00:00:00.000000000,1309,NSE_GODREJCP,SELL,-11,752.00,-8272.00,8.27
2020-12-31T00:00:00.000000000,1309,NSE_INFY,BUY,9,1243.00,11187.00,11.19
2020-12-31T00:00:00.000000000,1309,NSE_LT,SELL,-4,1293.00,-5172.00,5.17
2020-12-31T00:00:00.000000000,1309,NSE_ONGC,BUY,37,93.30,3452.10,3.45
2020-12-31T00:00:00.000000000,1309,NSE_SBIN,BUY,52,275.00,14300.00,14.30
2020-12-31T00:00:00.000000000,1309,NSE_TCS,BUY,3,2900.00,8700.00,8.70
2021-01-01T00:00:00.000000000,1310,NSE_AMBUJACEM,BUY,67,249.00,16683.00,16.68
2021-01-01T00:00:00.000000000,1310,NSE_BAJAJ_AUTO,BUY,2,3446.00,6892.00,6.89
2021-01-01T00:00:00.000000000,1310,NSE_BEL,SELL,-27488,40.33,-1108681.58,1108.68
2021-01-01T00:00:00.000000000,1310,NSE_CIPLA,BUY,3,822.80,2468.40,2.47
2021-01-01T00:00:00.000000000,1310,NSE_GODREJCP,BUY,22,742.00,16324.00,16.32
2021-01-01T00:00:00.000000000,1310,NSE_INFY,SELL,-7,1257.90,-8805.30,8.81
2021-01-01T00:00:00.000000000,1310,NSE_LT,BUY,8,1283.00,10264.00,10.26
2021-01-01T00:00:00.000000000,1310,NSE_ONGC,SELL,-38,93.75,-3562.50,3.56
2021-01-01T00:00:00.000000000,1310,NSE_RELIANCE,BUY,1156,902.41,1043188.12,1043.19
2021-01-01T00:00:00.000000000,1310,NSE_SBIN,BUY,12,274.90,3298.80,3.30
2021-01-01T00:00:00.000000000,1310,NSE_TCS,BUY,5,2880.00,14400.00,14.40
2021-01-04T00:00:00.000000000,1311,NSE_AMBUJACEM,SELL,-30,252.90,-7587.00,7.59
2021-01-04T00:00:00.000000000,1311,NSE_BAJAJ_AUTO,SELL,-1,3490.00,-3490.00,3.49
2021-01-04T00:00:00.000000000,1311,NSE_CIPLA,SELL,-5,831.00,-4155.00,4.16
2021-01-04T00:00:00.000000000,1311,NSE_GODREJCP,BUY,15,740.10,11101.50,11.10
2021-01-04T00:00:00.000000000,1311,NSE_LT,SELL,-10,1305.00,-13050.00,13.05
2021-01-04T00:00:00.000000000,1311,NSE_ONGC,BUY,47,94.05,4420.35,4.42
2021-01-04T00:00:00.000000000,1311,NSE_RELIANCE,BUY,6,905.63,5433.81,5.43
2021-01-04T00:00:00.000000000,1311,NSE_SBIN,SELL,-69,281.85,-19447.65,19.45
2021-01-04T00:00:00.000000000,1311,NSE_TCS,SELL,-5,2950.00,-14750.00,14.75
2021-01-05T00:00:00.000000000,1312,NSE_AMBUJACEM,BUY,40,252.00,10080.00,10.08
2021-01-05T00:00:00.000000000,1312,NSE_BAJAJ_AUTO,BUY,1,3500.25,3500.25,3.50
2021-01-05T00:00:00.000000000,1312,NSE_CIPLA,BUY,2,832.25,1664.50,1.66
2021-01-05T00:00:00.000000000,1312,NSE_GODREJCP,SELL,-27,758.10,-20468.70,20.47
2021-01-05T00:00:00.000000000,1312,NSE_INFY,SELL,-4,1282.00,-5128.00,5.13
2021-01-05T00:00:00.000000000,1312,NSE_LT,BUY,1,1307.00,1307.00,1.31
2021-01-05T00:00:00.000000000,1312,NSE_ONGC,SELL,-246,96.50,-23739.00,23.74
2021-01-05T00:00:00.000000000,1312,NSE_RELIANCE,BUY,22,893.79,19663.32,19.66
2021-01-05T00:00:00.000000000,1312,NSE_SBIN,BUY,76,278.05,21131.80,21.13
2021-01-05T00:00:00.000000000,1312,NSE_TCS,SELL,-9,3039.60,-27356.40,27.36
2021-01-06T00:00:00.000000000,1313,NSE_AMBUJACEM,SELL,-17,255.40,-4341.80,4.34
2021-01-06T00:00:00.000000000,1313,NSE_BAJAJ_AUTO,BUY,3,3492.65,10477.95,10.48
2021-01-06T00:00:00.000000000,1313,NSE_CIPLA,BUY,11,829.00,9119.00,9.12
2021-01-06T00:00:00.000000000,1313,NSE_INFY,SELL,-7,1300.00,-9100.00,9.10
2021-01-06T00:00:00.000000000,1313,NSE_LT,BUY,4,1308.00,5232.00,5.23
2021-01-06T00:00:00.000000000,1313,NSE_ONGC,SELL,-216,98.90,-21362.40,21.36
2021-01-06T00:00:00.000000000,1313,NSE_RELIANCE,BUY,9,892.38,8031.42,8.03
2021-01-06T00:00:00.000000000,1313,NSE_SBIN,SELL,-49,283.00,-13867.00,13.87
2021-01-06T00:00:00.000000000,1313,NSE_TCS,SELL,-5,3100.00,-15500.00,15.50
2021-01-07T00:00:00.000000000,1314,NSE_AMBUJACEM,SELL,-156,265.00,-41340.00,41.34
2021-01-07T00:00:00.000000000,1314,NSE_CIPLA,SELL,-2,830.00,-1660.00,1.66
2021-01-07T00:00:00.000000000,1314,NSE_GODREJCP,BUY,24,752.00,18048.00,18.05
2021-01-07T00:00:00.000000000,1314,NSE_INFY,BUY,5,1296.00,6480.00,6.48
2021-01-07T00:00:00.000000000,1314,NSE_LT,SELL,-13,1330.00,-17290.00,17.29
2021-01-07T00:00:00.000000000,1314,NSE_ONGC,BUY,109,98.00,10682.00,10.68
2021-01-07T00:00:00.000000000,1314,NSE_RELIANCE,BUY,31,871.77,27024.92,27.02
2021-01-07T00:00:00.000000000,1314,NSE_SBIN,SELL,-77,289.00,-22253.00,22.25
2021-01-07T00:00:00.000000000,1314,NSE_TCS,BUY,4,3075.00,12300.00,12.30
2021-01-08T00:00:00.000000000,1315,NSE_AMBUJACEM,SELL,-8,265.00,-2120.00,2.12
2021-01-08T00:00:00.000000000,1315,NSE_BAJAJ_AUTO,BUY,3,3469.00,10407.00,10.41
2021-01-08T00:00:00.000000000,1315,NSE_CIPLA,SELL,-6,830.70,-4984.20,4.98
2021-01-08T00:00:00.000000000,1315,NSE_GODREJCP,BUY,23,738.90,16994.70,16.99
2021-01-08T00:00:00.000000000,1315,NSE_INFY,BUY,11,1278.25,14060.75,14.06
2021-01-08T00:00:00.000000000,1315,NSE_LT,SELL,-15,1349.80,-20247.00,20.25
2021-01-08T00:00:00.000000000,1315,NSE_SBIN,SELL,-21,290.10,-6092.10,6.09
2021-01-08T00:00:00.000000000,1315,NSE_TCS,SELL,-2,3090.00,-6180.00,6.18
2021-01-11T00:00:00.000000000,1316,NSE_BAJAJ_AUTO,SELL,-1,3531.00,-3531.00,3.53
2021-01-11T00:00:00.000000000,1316,NSE_CIPLA,BUY,5,839.00,4195.00,4.20
2021-01-11T00:00:00.000000000,1316,NSE_GODREJCP,BUY,12,754.70,9056.40,9.06
2021-01-11T00:00:00.000000000,1316,NSE_INFY,SELL,-35,1342.10,-46973.50,46.97
2021-01-11T00:00:00.000000000,1316,NSE_LT,SELL,-7,1382.00,-9674.00,9.67
2021-01-11T00:00:00.000000000,1316,NSE_ONGC,SELL,-195,101.50,-19792.50,19.79
2021-01-11T00:00:00.000000000,1316,NSE_RELIANCE,BUY,7,880.08,6160.55,6.16
2021-01-11T00:00:00.000000000,1316,NSE_SBIN,BUY,91,288.00,26208.00,26.21
2021-01-11T00:00:00.000000000,1316,NSE_TCS,SELL,-11,3230.00,-35530.00,35.53
2021-01-12T00:00:00.000000000,1317,NSE_AMBUJACEM,SELL,-9,270.00,-2430.00,2.43
2021-01-12T00:00:00.000000000,1317,NSE_BAJAJ_AUTO,SELL,-6,3611.95,-21671.70,21.67
2021-01-12T00:00:00.000000000,1317,NSE_CIPLA,SELL,-31,860.00,-26660.00,26.66
2021-01-12T00:00:00.000000000,1317,NSE_GODREJCP,SELL,-38,773.80,-29404.40,29.40
2021-01-12T00:00:00.000000000,1317,NSE_INFY,SELL,-23,1378.00,-31694.00,31.69
2021-01-12T00:00:00.000000000,1317,NSE_LT,BUY,18,1354.00,24372.00,24.37
2021-01-12T00:00:00.000000000,1317,NSE_ONGC,SELL,-71,102.00,-7242.00,7.24
2021-01-12T00:00:00.000000000,1317,NSE_RELIANCE,BUY,28,863.83,24187.18,24.19
2021-01-12T00:00:00.000000000,1317,NSE_SBIN,BUY,133,280.00,37240.00,37.24
2021-01-12T00:00:00.000000000,1317,NSE_TCS,BUY,8,3176.45,25411.60,25.41
2021-01-13T00:00:00.000000000,1318,NSE_AMBUJACEM,BUY,59,268.10,15817.90,15.82
2021-01-13T00:00:00.000000000,1318,NSE_BAJAJ_AUTO,BUY,2,3624.25,7248.50,7.25
2021-01-13T00:00:00.000000000,1318,NSE_CIPLA,BUY,27,847.35,22878.45,22.88
2021-01-13T00:00:00.000000000,1318,NSE_GODREJCP,BUY,18,768.00,13824.00,13.82
2021-01-13T00:00:00.000000000,1318,NSE_INFY,SELL,-780,1373.85,-1071602.98,1071.60
2021-01-13T00:00:00.000000000,1318,NSE_LT,BUY,5,1354.00,6770.00,6.77
2021-01-13T00:00:00.000000000,1318,NSE_ONGC,SELL,-271,104.95,-28441.45,28.44
2021-01-13T00:00:00.000000000,1318,NSE_RELIANCE,SELL,-30,891.31,-26739.40,26.74
2021-01-13T00:00:00.000000000,1318,NSE_SBIN,SELL,-199,296.00,-58904.00,58.90
2021-01-13T00:00:00.000000000,1318,NSE_TCS,BUY,3,3175.00,9525.00,9.53
2021-01-13T00:00:00.000000000,1318,NSE_TITAN,BUY,707,1530.00,1081710.00,1081.71
2021-01-14T00:00:00.000000000,1319,NSE_AMBUJACEM,BUY,47,265.00,12455.00,12.46
2021-01-14T00:00:00.000000000,1319,NSE_BAJAJ_AUTO,BUY,2,3600.00,7200.00,7.20
2021-01-14T00:00:00.000000000,1319,NSE_CIPLA,BUY,7,841.70,5891.90,5.89
2021-01-14T00:00:00.000000000,1319,NSE_GODREJCP,SELL,-16,774.85,-12397.60,12.40
2021-01-14T00:00:00.000000000,1319,NSE_LT,SELL,-4,1358.00,-5432.00,5.43
2021-01-14T00:00:00.000000000,1319,NSE_ONGC,SELL,-250,107.00,-26750.00,26.75
2021-01-14T00:00:00.000000000,1319,NSE_RELIANCE,BUY,12,882.89,10594.71,10.59
2021-01-14T00:00:00.000000000,1319,NSE_SBIN,SELL,-142,306.70,-43551.40,43.55
2021-01-14T00:00:00.000000000,1319,NSE_TCS,BUY,8,3155.00,25240.00,25.24
2021-01-14T00:00:00.000000000,1319,NSE_TITAN,BUY,11,1508.00,16588.00,16.59
2021-01-15T00:00:00.000000000,1320,NSE_AMBUJACEM,SELL,-24,266.40,-6393.60,6.39
2021-01-15T00:00:00.000000000,1320,NSE_BAJAJ_AUTO,BUY,2,3588.00,7176.00,7.18
2021-01-15T00:00:00.000000000,1320,NSE_CIPLA,BUY,5,839.00,4195.00,4.20
2021-01-15T00:00:00.000000000,1320,NSE_GODREJCP,SELL,-13,783.30,-10182.90,10.18
2021-01-15T00:00:00.000000000,1320,NSE_LT,SELL,-11,1376.70,-15143.70,15.14
2021-01-15T00:00:00.000000000,1320,NSE_ONGC,BUY,159,105.25,16734.75,16.73
2021-01-15T00:00:00.000000000,1320,NSE_RELIANCE,SELL,-6,889.97,-5339.85,5.34
2021-01-15T00:00:00.000000000,1320,NSE_SBIN,BUY,8,306.80,2454.40,2.45
2021-01-15T00:00:00.000000000,1320,NSE_TCS,SELL,-6,3235.00,-19410.00,19.41
2021-01-15T00:00:00.000000000,1320,NSE_TITAN,BUY,11,1489.95,16389.45,16.39
2021-01-18T00:00:00.000000000,1321,NSE_CIPLA,BUY,14,822.00,11508.00,11.51
2021-01-18T00:00:00.000000000,1321,NSE_GODREJCP,SELL,-7,779.90,-5459.30,5.46
2021-01-18T00:00:00.000000000,1321,NSE_LT,BUY,11,1345.20,14797.20,14.80
2021-01-18T00:00:00.000000000,1321,NSE_ONGC,BUY,207,101.40,20989.80,20.99
2021-01-18T00:00:00.000000000,1321,NSE_RELIANCE,SELL,-3,884.75,-2654.26,2.65
2021-01-18T00:00:00.000000000,1321,NSE_SBIN,BUY,10,303.50,3035.00,3.04
2021-01-18T00:00:00.000000000,1321,NSE_TCS,SELL,-3,3250.00,-9750.00,9.75
2021-01-18T00:00:00.000000000,1321,NSE_TITAN,BUY,6,1467.00,8802.00,8.80
2021-01-19T00:00:00.000000000,1322,NSE_AMBUJACEM,BUY,39,256.95,10021.05,10.02
2021-01-19T00:00:00.000000000,1322,NSE_BAJAJ_AUTO,SELL,-2,3565.75,-7131.50,7.13
2021-01-19T00:00:00.000000000,1322,NSE_BHARTIARTL,BUY,1855,580.21,1076296.38,1076.30
2021-01-19T00:00:00.000000000,1322,NSE_CIPLA,BUY,24,802.50,19260.00,19.26
2021-01-19T00:00:00.000000000,1322,NSE_GODREJCP,SELL,-10,781.70,-7817.00,7.82
2021-01-19T00:00:00.000000000,1322,NSE_LT,SELL,-2,1340.05,-2680.10,2.68
2021-01-19T00:00:00.000000000,1322,NSE_ONGC,BUY,576,97.75,56304.00,56.30
2021-01-19T00:00:00.000000000,1322,NSE_RELIANCE,SELL,-34,905.43,-30784.64,30.78
2021-01-19T00:00:00.000000000,1322,NSE_SBIN,BUY,58,297.65,17263.70,17.26
2021-01-19T00:00:00.000000000,1322,NSE_TCS,BUY,1,3233.00,3233.00,3.23
2021-01-19T00:00:00.000000000,1322,NSE_TITAN,SELL,-735,1518.00,-1115730.00,1115.73
2021-01-20T00:00:00.000000000,1323,NSE_AMBUJACEM,SELL,-222,261.00,-57942.00,57.94
2021-01-20T00:00:00.000000000,1323,NSE_BAJAJ_AUTO,SELL,-2,3640.00,-7280.00,7.28
2021-01-20T00:00:00.000000000,1323,NSE_BHARTIARTL,BUY,27,581.39,15697.57,15.70
2021-01-20T00:00:00.000000000,1323,NSE_CIPLA,SELL,-16,822.50,-13160.00,13.16
2021-01-20T00:00:00.000000000,1323,NSE_GODREJCP,BUY,6,789.90,4739.40,4.74
2021-01-20T00:00:00.000000000,1323,NSE_LT,SELL,-7,1369.00,-9583.00,9.58
2021-01-20T00:00:00.000000000,1323,NSE_ONGC,BUY,59,99.00,5841.00,5.84
2021-01-20T00:00:00.000000000,1323,NSE_RELIANCE,BUY,2,917.57,1835.15,1.84
2021-01-20T00:00:00.000000000,1323,NSE_SBIN,BUY,44,298.80,13147.20,13.15
2021-01-21T00:00:00.000000000,1324,NSE_AMBUJACEM,BUY,13,263.50,3425.50,3.43
2021-01-21T00:00:00.000000000,1324,NSE_BAJAJ_AUTO,BUY,1,3672.00,3672.00,3.67
2021-01-21T00:00:00.000000000,1324,NSE_CIPLA,SELL,-6,835.00,-5010.00,5.01
2021-01-21T00:00:00.000000000,1324,NSE_GODREJCP,SELL,-8,804.75,-6438.00,6.44
2021-01-21T00:00:00.000000000,1324,NSE_LT,SELL,-7,1395.00,-9765.00,9.77
2021-01-21T00:00:00.000000000,1324,NSE_ONGC,SELL,-91,99.05,-9013.55,9.01
2021-01-21T00:00:00.000000000,1324,NSE_RELIANCE,SELL,-20,945.08,-18901.62,18.90
2021-01-21T00:00:00.000000000,1324,NSE_SBIN,SELL,-19,304.00,-5776.00,5.78
2021-01-21T00:00:00.000000000,1324,NSE_TCS,SELL,-1,3305.00,-3305.00,3.31
2021-01-22T00:00:00.000000000,1325,NSE_AMBUJACEM,BUY,99,255.00,25245.00,25.25
