date,step,ticker,action,shares,price,value,commission
2016-01-08T00:00:00.000000000,79,NSE_SUNPHARMA,BUY,306,795.00,243270.00,243.27
2016-01-08T00:00:00.000000000,79,NSE_TATAPOWER,BUY,39,67.00,2613.00,2.61
2016-01-08T00:00:00.000000000,79,NSE_TCS,SELL,-2,1192.50,-2385.00,2.39
2016-01-11T00:00:00.000000000,80,NSE_BAJAJ_AUTO,BUY,105,2359.90,247789.49,247.79
2016-01-11T00:00:00.000000000,80,NSE_BEL,BUY,6240,39.15,244304.96,244.30
2016-01-11T00:00:00.000000000,80,NSE_CIPLA,BUY,404,617.40,249429.61,249.43
2016-01-11T00:00:00.000000000,80,NSE_HINDUNILVR,BUY,305,806.00,245830.00,245.83
2016-01-11T00:00:00.000000000,80,NSE_LT,BUY,326,774.67,252541.08,252.54
2016-01-11T00:00:00.000000000,80,NSE_PIDILITIND,BUY,874,278.45,243365.31,243.37
2016-01-11T00:00:00.000000000,80,NSE_SBIN,BUY,1199,206.80,247953.20,247.95
2016-01-11T00:00:00.000000000,80,NSE_SUNPHARMA,BUY,309,789.50,243955.50,243.96
2016-01-11T00:00:00.000000000,80,NSE_TATAPOWER,BUY,3508,67.95,238368.59,238.37
2016-01-11T00:00:00.000000000,80,NSE_TCS,BUY,203,1191.25,241823.75,241.82
2016-01-12T00:00:00.000000000,81,NSE_ADANIPORTS,BUY,2074,234.20,485730.79,485.73
2016-01-12T00:00:00.000000000,81,NSE_BAJAJ_AUTO,SELL,-205,2361.50,-484107.50,484.11
2016-01-12T00:00:00.000000000,81,NSE_BEL,SELL,-459,40.67,-18665.96,18.67
2016-01-12T00:00:00.000000000,81,NSE_CIPLA,BUY,11,609.00,6699.00,6.70
2016-01-12T00:00:00.000000000,81,NSE_HINDUNILVR,SELL,-2,808.50,-1617.00,1.62
2016-01-12T00:00:00.000000000,81,NSE_LT,SELL,-12,790.90,-9490.79,9.49
2016-01-12T00:00:00.000000000,81,NSE_PIDILITIND,BUY,18,275.62,4961.25,4.96
2016-01-12T00:00:00.000000000,81,NSE_SBIN,BUY,23,204.85,4711.55,4.71
2016-01-12T00:00:00.000000000,81,NSE_SUNPHARMA,BUY,4,784.00,3136.00,3.14
2016-01-12T00:00:00.000000000,81,NSE_TATAPOWER,BUY,34,67.65,2300.10,2.30
2016-01-12T00:00:00.000000000,81,NSE_TCS,BUY,4,1181.35,4725.40,4.73
2016-01-13T00:00:00.000000000,82,NSE_ADANIPORTS,SELL,-2074,238.75,-495167.50,495.17
2016-01-13T00:00:00.000000000,82,NSE_BAJAJ_AUTO,BUY,206,2355.00,485130.00,485.13
2016-01-13T00:00:00.000000000,82,NSE_BEL,SELL,-54,40.91,-2209.09,2.21
2016-01-13T00:00:00.000000000,82,NSE_CIPLA,SELL,-7,615.25,-4306.75,4.31
2016-01-13T00:00:00.000000000,82,NSE_DLF,BUY,4362,111.50,486363.00,486.36
2016-01-13T00:00:00.000000000,82,NSE_HINDUNILVR,SELL,-9,821.80,-7396.20,7.40
2016-01-13T00:00:00.000000000,82,NSE_LT,SELL,-3,796.00,-2388.00,2.39
2016-01-13T00:00:00.000000000,82,NSE_PIDILITIND,BUY,10,274.50,2745.00,2.75
2016-01-13T00:00:00.000000000,82,NSE_SBIN,BUY,44,201.35,8859.40,8.86
2016-01-13T00:00:00.000000000,82,NSE_SUNPHARMA,SELL,-8,795.00,-6360.00,6.36
2016-01-13T00:00:00.000000000,82,NSE_TATAPOWER,BUY,26,67.50,1755.00,1.76
2016-01-13T00:00:00.000000000,82,NSE_TCS,SELL,-411,1158.50,-476143.50,476.14
2016-01-14T00:00:00.000000000,83,NSE_BAJAJ_AUTO,SELL,-1,2349.00,-2349.00,2.35
2016-01-14T00:00:00.000000000,83,NSE_BEL,BUY,136,40.06,5448.23,5.45
2016-01-14T00:00:00.000000000,83,NSE_CIPLA,BUY,8,603.40,4827.20,4.83
2016-01-14T00:00:00.000000000,83,NSE_DLF,SELL,-4362,106.95,-466515.89,466.52
2016-01-14T00:00:00.000000000,83,NSE_HINDUNILVR,SELL,-11,829.50,-9124.50,9.12
2016-01-14T00:00:00.000000000,83,NSE_KOTAKBANK,BUY,706,682.00,481492.00,481.49
2016-01-14T00:00:00.000000000,83,NSE_LT,BUY,26,756.27,19662.91,19.66
2016-01-14T00:00:00.000000000,83,NSE_PIDILITIND,SELL,-17,274.45,-4665.65,4.67
2016-01-14T00:00:00.000000000,83,NSE_SBIN,BUY,30,197.00,5910.00,5.91
2016-01-14T00:00:00.000000000,83,NSE_SUNPHARMA,SELL,-2,789.80,-1579.60,1.58
2016-01-14T00:00:00.000000000,83,NSE_TATAPOWER,BUY,194,65.10,12629.40,12.63
2016-01-15T00:00:00.000000000,84,NSE_BAJAJ_AUTO,SELL,-2,2369.95,-4739.90,4.74
2016-01-15T00:00:00.000000000,84,NSE_BEL,BUY,107,39.80,4258.92,4.26
2016-01-15T00:00:00.000000000,84,NSE_CIPLA,SELL,-14,616.00,-8624.00,8.62
2016-01-15T00:00:00.000000000,84,NSE_HINDUNILVR,SELL,-580,827.25,-479805.00,479.81
2016-01-15T00:00:00.000000000,84,NSE_ICICIBANK,BUY,2254,214.18,482765.35,482.77
2016-01-15T00:00:00.000000000,84,NSE_JSWSTEEL,BUY,4776,101.10,482853.59,482.85
2016-01-15T00:00:00.000000000,84,NSE_KOTAKBANK,SELL,-706,679.40,-479656.42,479.66
2016-01-15T00:00:00.000000000,84,NSE_LT,SELL,-2,759.93,-1519.87,1.52
2016-01-15T00:00:00.000000000,84,NSE_PIDILITIND,SELL,-24,279.00,-6696.00,6.70
2016-01-15T00:00:00.000000000,84,NSE_SUNPHARMA,SELL,-4,797.75,-3191.00,3.19
2016-01-15T00:00:00.000000000,84,NSE_TATAPOWER,BUY,30,65.00,1950.00,1.95
2016-01-18T00:00:00.000000000,85,NSE_ADANIPORTS,BUY,2247,211.10,474341.71,474.34
2016-01-18T00:00:00.000000000,85,NSE_BAJAJ_AUTO,BUY,2,2310.00,4620.00,4.62
2016-01-18T00:00:00.000000000,85,NSE_BEL,BUY,374,37.94,14189.31,14.19
2016-01-18T00:00:00.000000000,85,NSE_CIPLA,SELL,-4,608.00,-2432.00,2.43
2016-01-18T00:00:00.000000000,85,NSE_ICICIBANK,SELL,-2254,203.82,-459405.72,459.41
2016-01-18T00:00:00.000000000,85,NSE_JSWSTEEL,BUY,98,97.35,9540.79,9.54
2016-01-18T00:00:00.000000000,85,NSE_LT,BUY,8,737.33,5898.66,5.90
2016-01-18T00:00:00.000000000,85,NSE_PIDILITIND,SELL,-12,276.00,-3312.00,3.31
2016-01-18T00:00:00.000000000,85,NSE_SBIN,BUY,121,184.90,22372.90,22.37
2016-01-18T00:00:00.000000000,85,NSE_SUNPHARMA,SELL,-3,787.00,-2361.00,2.36
2016-01-18T00:00:00.000000000,85,NSE_TATAPOWER,BUY,292,61.45,17943.40,17.94
2016-01-19T00:00:00.000000000,86,NSE_ADANIPORTS,SELL,-2247,222.80,-500631.61,500.63
2016-01-19T00:00:00.000000000,86,NSE_ASIANPAINT,BUY,546,867.90,473873.41,473.87
2016-01-19T00:00:00.000000000,86,NSE_BAJAJ_AUTO,BUY,4,2259.95,9039.80,9.04
2016-01-19T00:00:00.000000000,86,NSE_BEL,BUY,107,37.58,4020.60,4.02
2016-01-19T00:00:00.000000000,86,NSE_CIPLA,BUY,23,590.35,13578.05,13.58
2016-01-19T00:00:00.000000000,86,NSE_HINDUNILVR,BUY,583,813.00,473979.00,473.98
2016-01-19T00:00:00.000000000,86,NSE_JSWSTEEL,SELL,-120,99.69,-11963.40,11.96
2016-01-19T00:00:00.000000000,86,NSE_LT,BUY,12,722.87,8674.39,8.67
2016-01-19T00:00:00.000000000,86,NSE_PIDILITIND,BUY,24,271.95,6526.80,6.53
2016-01-19T00:00:00.000000000,86,NSE_SBIN,BUY,36,182.15,6557.40,6.56
2016-01-19T00:00:00.000000000,86,NSE_SUNPHARMA,SELL,-602,786.00,-473172.00,473.17
2016-01-19T00:00:00.000000000,86,NSE_TATAPOWER,SELL,-101,62.20,-6282.20,6.28
2016-01-20T00:00:00.000000000,87,NSE_ASIANPAINT,BUY,20,834.00,16680.00,16.68
2016-01-20T00:00:00.000000000,87,NSE_BAJAJ_AUTO,BUY,1,2240.50,2240.50,2.24
2016-01-20T00:00:00.000000000,87,NSE_BEL,BUY,103,37.14,3825.04,3.83
2016-01-20T00:00:00.000000000,87,NSE_CIPLA,SELL,-9,594.80,-5353.20,5.35
2016-01-20T00:00:00.000000000,87,NSE_HINDUNILVR,BUY,3,805.00,2415.00,2.42
2016-01-20T00:00:00.000000000,87,NSE_JSWSTEEL,BUY,52,98.26,5109.52,5.11
2016-01-20T00:00:00.000000000,87,NSE_LT,SELL,-12,733.97,-8807.59,8.81
2016-01-20T00:00:00.000000000,87,NSE_PIDILITIND,BUY,22,267.55,5886.10,5.89
2016-01-20T00:00:00.000000000,87,NSE_SBIN,BUY,12,180.65,2167.80,2.17
2016-01-20T00:00:00.000000000,87,NSE_TATAPOWER,SELL,-148,63.20,-9353.60,9.35
2016-01-21T00:00:00.000000000,88,NSE_ADANIPORTS,BUY,2117,224.00,474208.00,474.21
2016-01-21T00:00:00.000000000,88,NSE_ASIANPAINT,SELL,-566,850.00,-481100.00,481.10
2016-01-21T00:00:00.000000000,88,NSE_BAJAJ_AUTO,SELL,-2,2280.05,-4560.10,4.56
2016-01-21T00:00:00.000000000,88,NSE_BEL,BUY,100,37.00,3699.99,3.70
2016-01-21T00:00:00.000000000,88,NSE_CIPLA,SELL,-4,600.25,-2401.00,2.40
2016-01-21T00:00:00.000000000,88,NSE_HINDUNILVR,BUY,9,797.20,7174.80,7.17
2016-01-21T00:00:00.000000000,88,NSE_INDHOTEL,BUY,4795,98.90,474223.20,474.22
2016-01-21T00:00:00.000000000,88,NSE_JSWSTEEL,SELL,-4806,103.56,-497709.35,497.71
2016-01-21T00:00:00.000000000,88,NSE_LT,SELL,-14,753.33,-10546.66,10.55
2016-01-21T00:00:00.000000000,88,NSE_PIDILITIND,SELL,-9,270.00,-2430.00,2.43
2016-01-21T00:00:00.000000000,88,NSE_SBIN,BUY,65,177.00,11505.00,11.51
2016-01-21T00:00:00.000000000,88,NSE_TATAPOWER,BUY,164,62.10,10184.40,10.18
2016-01-22T00:00:00.000000000,89,NSE_BAJAJ_AUTO,SELL,-1,2279.00,-2279.00,2.28
2016-01-22T00:00:00.000000000,89,NSE_BEL,BUY,267,36.06,9627.35,9.63
2016-01-22T00:00:00.000000000,89,NSE_CIPLA,BUY,19,582.80,11073.20,11.07
2016-01-22T00:00:00.000000000,89,NSE_GODREJCP,BUY,1236,381.67,471739.53,471.74
2016-01-22T00:00:00.000000000,89,NSE_HINDUNILVR,BUY,9,780.50,7024.50,7.02
2016-01-22T00:00:00.000000000,89,NSE_INDHOTEL,BUY,76,96.86,7361.21,7.36
2016-01-22T00:00:00.000000000,89,NSE_LT,SELL,-629,743.93,-467933.62,467.93
2016-01-22T00:00:00.000000000,89,NSE_PIDILITIND,BUY,4,268.00,1072.00,1.07
2016-01-22T00:00:00.000000000,89,NSE_SBIN,SELL,-57,179.90,-10254.30,10.25
2016-01-22T00:00:00.000000000,89,NSE_TATAPOWER,SELL,-76,62.40,-4742.40,4.74
2016-01-25T00:00:00.000000000,90,NSE_ADANIPORTS,SELL,-1692,223.00,-377316.00,377.32
2016-01-25T00:00:00.000000000,90,NSE_BAJAJ_AUTO,SELL,-167,2323.30,-387991.11,387.99
2016-01-25T00:00:00.000000000,90,NSE_BEL,SELL,-10499,36.71,-385407.99,385.41
2016-01-25T00:00:00.000000000,90,NSE_CIPLA,SELL,-649,590.00,-382910.00,382.91
2016-01-25T00:00:00.000000000,90,NSE_GODREJCP,SELL,-985,377.33,-371672.95,371.67
2016-01-25T00:00:00.000000000,90,NSE_HINDUNILVR,SELL,-481,772.00,-371332.00,371.33
2016-01-25T00:00:00.000000000,90,NSE_INDHOTEL,SELL,-3920,99.85,-391420.73,391.42
2016-01-25T00:00:00.000000000,90,NSE_PIDILITIND,SELL,-1414,274.00,-387436.00,387.44
2016-01-25T00:00:00.000000000,90,NSE_SBIN,SELL,-2117,187.90,-397784.29,397.78
2016-01-25T00:00:00.000000000,90,NSE_TATAPOWER,SELL,-6043,62.55,-377989.65,377.99
2016-01-27T00:00:00.000000000,91,NSE_ADANIPORTS,BUY,6,219.95,1319.70,1.32
2016-01-27T00:00:00.000000000,91,NSE_CIPLA,BUY,3,582.00,1746.00,1.75
2016-01-27T00:00:00.000000000,91,NSE_GODREJCP,SELL,-251,386.67,-97053.24,97.05
2016-01-27T00:00:00.000000000,91,NSE_HINDUNILVR,SELL,-2,781.00,-1562.00,1.56
2016-01-27T00:00:00.000000000,91,NSE_INDHOTEL,SELL,-14,101.30,-1418.26,1.42
2016-01-27T00:00:00.000000000,91,NSE_KOTAKBANK,BUY,139,680.00,94520.00,94.52
2016-01-27T00:00:00.000000000,91,NSE_SBIN,BUY,9,184.40,1659.60,1.66
2016-01-28T00:00:00.000000000,92,NSE_ADANIPORTS,BUY,8,216.00,1728.00,1.73
2016-01-28T00:00:00.000000000,92,NSE_BAJAJ_AUTO,BUY,1,2301.00,2301.00,2.30
2016-01-28T00:00:00.000000000,92,NSE_GODREJCP,BUY,246,384.63,94619.70,94.62
2016-01-28T00:00:00.000000000,92,NSE_HINDUNILVR,BUY,2,769.80,1539.60,1.54
2016-01-28T00:00:00.000000000,92,NSE_INDHOTEL,BUY,10,100.17,1001.70,1.00
2016-01-28T00:00:00.000000000,92,NSE_KOTAKBANK,SELL,-139,675.00,-93825.00,93.83
2016-01-28T00:00:00.000000000,92,NSE_PIDILITIND,SELL,-13,284.50,-3698.50,3.70
2016-01-28T00:00:00.000000000,92,NSE_SOLARINDS,BUY,148,640.00,94720.00,94.72
2016-01-28T00:00:00.000000000,92,NSE_TATAPOWER,SELL,-1518,61.30,-93053.40,93.05
2016-01-29T00:00:00.000000000,93,NSE_ADANIPORTS,BUY,9,211.35,1902.15,1.90
2016-01-29T00:00:00.000000000,93,NSE_BEL,SELL,-44,37.30,-1641.33,1.64
2016-01-29T00:00:00.000000000,93,NSE_GODREJCP,SELL,-4,391.60,-1566.40,1.57
2016-01-29T00:00:00.000000000,93,NSE_HINDUNILVR,SELL,-4,791.10,-3164.40,3.16
2016-01-29T00:00:00.000000000,93,NSE_INDHOTEL,SELL,-18,102.03,-1836.54,1.84
2016-01-29T00:00:00.000000000,93,NSE_PIDILITIND,BUY,4,280.95,1123.80,1.12
2016-01-29T00:00:00.000000000,93,NSE_SOLARINDS,SELL,-148,619.61,-91702.28,91.70
2016-01-29T00:00:00.000000000,93,NSE_TATAPOWER,BUY,1575,60.20,94815.00,94.82
2016-02-01T00:00:00.000000000,94,NSE_ADANIPORTS,BUY,2895,213.25,617358.75,617.36
2016-02-01T00:00:00.000000000,94,NSE_BAJAJ_AUTO,BUY,261,2360.00,615960.00,615.96
2016-02-01T00:00:00.000000000,94,NSE_BEL,BUY,16354,37.73,616990.56,616.99
2016-02-01T00:00:00.000000000,94,NSE_CIPLA,BUY,1041,591.90,616167.93,616.17
2016-02-01T00:00:00.000000000,94,NSE_GODREJCP,SELL,-242,411.67,-99623.23,99.62
2016-02-01T00:00:00.000000000,94,NSE_HINDUNILVR,BUY,754,816.00,615264.00,615.26
2016-02-01T00:00:00.000000000,94,NSE_INDHOTEL,BUY,6090,101.58,618598.79,618.60
2016-02-01T00:00:00.000000000,94,NSE_LT,BUY,950,750.00,712499.30,712.50
2016-02-01T00:00:00.000000000,94,NSE_PIDILITIND,BUY,2121,290.00,615090.00,615.09
2016-02-01T00:00:00.000000000,94,NSE_SBIN,BUY,3403,181.95,619175.84,619.18
2016-02-01T00:00:00.000000000,94,NSE_TATAPOWER,BUY,10111,61.00,616771.00,616.77
2016-02-02T00:00:00.000000000,95,NSE_ADANIPORTS,SELL,-149,221.95,-33070.55,33.07
2016-02-02T00:00:00.000000000,95,NSE_BAJAJ_AUTO,BUY,4,2310.00,9240.00,9.24
2016-02-02T00:00:00.000000000,95,NSE_CIPLA,SELL,-25,601.00,-15025.00,15.03
2016-02-02T00:00:00.000000000,95,NSE_DLF,BUY,7346,96.50,708889.00,708.89
2016-02-02T00:00:00.000000000,95,NSE_HINDUNILVR,BUY,3,809.50,2428.50,2.43
2016-02-02T00:00:00.000000000,95,NSE_INDHOTEL,BUY,71,99.99,7099.17,7.10
2016-02-02T00:00:00.000000000,95,NSE_LT,SELL,-950,749.33,-711865.95,711.87
2016-02-02T00:00:00.000000000,95,NSE_PIDILITIND,BUY,30,284.95,8548.50,8.55
2016-02-02T00:00:00.000000000,95,NSE_SBIN,BUY,178,173.10,30811.80,30.81
2016-02-03T00:00:00.000000000,96,NSE_ADANIPORTS,BUY,96,212.00,20352.00,20.35
2016-02-03T00:00:00.000000000,96,NSE_BAJAJ_AUTO,SELL,-9,2345.00,-21105.00,21.11
2016-02-03T00:00:00.000000000,96,NSE_BEL,BUY,75,36.77,2757.95,2.76
2016-02-03T00:00:00.000000000,96,NSE_CIPLA,BUY,44,570.00,25080.00,25.08
2016-02-03T00:00:00.000000000,96,NSE_DLF,BUY,154,93.00,14322.00,14.32
2016-02-03T00:00:00.000000000,96,NSE_INDHOTEL,SELL,-195,101.17,-19727.73,19.73
2016-02-03T00:00:00.000000000,96,NSE_LT,BUY,945,737.87,697283.28,697.28
2016-02-03T00:00:00.000000000,96,NSE_PIDILITIND,SELL,-38,284.70,-10818.60,10.82
2016-02-03T00:00:00.000000000,96,NSE_SBIN,SELL,-4095,167.80,-687141.01,687.14
2016-02-03T00:00:00.000000000,96,NSE_TATAPOWER,BUY,238,58.50,13923.00,13.92
2016-02-04T00:00:00.000000000,97,NSE_ADANIPORTS,BUY,6,212.55,1275.30,1.28
2016-02-04T00:00:00.000000000,97,NSE_BAJAJ_AUTO,SELL,-2,2370.00,-4740.00,4.74
2016-02-04T00:00:00.000000000,97,NSE_BEL,SELL,-96,37.12,-3563.92,3.56
2016-02-04T00:00:00.000000000,97,NSE_CIPLA,BUY,12,567.00,6804.00,6.80
2016-02-04T00:00:00.000000000,97,NSE_DLF,SELL,-7500,94.70,-710249.98,710.25
2016-02-04T00:00:00.000000000,97,NSE_HINDUNILVR,SELL,-27,824.50,-22261.50,22.26
2016-02-04T00:00:00.000000000,97,NSE_INDHOTEL,BUY,125,99.81,12475.86,12.48
2016-02-04T00:00:00.000000000,97,NSE_JSWSTEEL,BUY,7162,97.82,700586.84,700.59
2016-02-04T00:00:00.000000000,97,NSE_LT,SELL,-6,746.00,-4476.00,4.48
2016-02-04T00:00:00.000000000,97,NSE_PIDILITIND,SELL,-13,287.45,-3736.85,3.74
2016-02-04T00:00:00.000000000,97,NSE_TATAPOWER,BUY,272,57.45,15626.40,15.63
2016-02-05T00:00:00.000000000,98,NSE_ADANIPORTS,SELL,-19,215.70,-4098.30,4.10
2016-02-05T00:00:00.000000000,98,NSE_BAJAJ_AUTO,BUY,9,2318.40,20865.60,20.87
2016-02-05T00:00:00.000000000,98,NSE_BEL,BUY,233,37.00,8620.98,8.62
2016-02-05T00:00:00.000000000,98,NSE_CIPLA,BUY,38,555.00,21090.00,21.09
2016-02-05T00:00:00.000000000,98,NSE_HINDUNILVR,BUY,2,830.00,1660.00,1.66
2016-02-05T00:00:00.000000000,98,NSE_INDHOTEL,SELL,-135,102.66,-13859.77,13.86
2016-02-05T00:00:00.000000000,98,NSE_JSWSTEEL,SELL,-206,101.62,-20934.75,20.93
2016-02-05T00:00:00.000000000,98,NSE_KOTAKBANK,BUY,1044,677.00,706788.00,706.79
2016-02-05T00:00:00.000000000,98,NSE_LT,SELL,-11,761.20,-8373.19,8.37
2016-02-05T00:00:00.000000000,98,NSE_PIDILITIND,SELL,-2437,292.75,-713431.75,713.43
2016-02-05T00:00:00.000000000,98,NSE_TATAPOWER,SELL,-364,59.75,-21749.00,21.75
2016-02-08T00:00:00.000000000,99,NSE_ADANIPORTS,SELL,-2151,211.45,-454828.94,454.83
2016-02-08T00:00:00.000000000,99,NSE_ADANIPOWER,BUY,45021,5.29,238161.09,238.16
2016-02-08T00:00:00.000000000,99,NSE_AMBUJACEM,BUY,1218,195.50,238119.00,238.12
2016-02-08T00:00:00.000000000,99,NSE_BAJAJ_AUTO,SELL,-204,2366.30,-482725.21,482.73
2016-02-08T00:00:00.000000000,99,NSE_BEL,SELL,-12750,37.45,-477544.51,477.54
2016-02-08T00:00:00.000000000,99,NSE_CIPLA,SELL,-859,574.95,-493882.06,493.88
2016-02-08T00:00:00.000000000,99,NSE_HINDUNILVR,SELL,-851,844.00,-718244.00,718.24
2016-02-08T00:00:00.000000000,99,NSE_INDHOTEL,SELL,-6885,102.30,-704349.44,704.35
2016-02-08T00:00:00.000000000,99,NSE_JSWSTEEL,SELL,-4720,106.50,-502680.00,502.68
2016-02-08T00:00:00.000000000,99,NSE_KOTAKBANK,SELL,-702,694.75,-487714.50,487.71
2016-02-08T00:00:00.000000000,99,NSE_LT,SELL,-615,760.67,-467809.52,467.81
2016-02-08T00:00:00.000000000,99,NSE_TATAPOWER,SELL,-7879,60.25,-474709.75,474.71
2016-02-09T00:00:00.000000000,100,NSE_ADANIPOWER,BUY,803,5.17,4151.51,4.15
2016-02-09T00:00:00.000000000,100,NSE_AMBUJACEM,SELL,-1218,196.50,-239337.00,239.34
2016-02-09T00:00:00.000000000,100,NSE_BAJAJ_AUTO,BUY,1,2344.00,2344.00,2.34
2016-02-09T00:00:00.000000000,100,NSE_BEL,BUY,103,36.67,3776.66,3.78
2016-02-09T00:00:00.000000000,100,NSE_CIPLA,BUY,5,564.90,2824.50,2.82
2016-02-09T00:00:00.000000000,100,NSE_DLF,BUY,2497,94.85,236840.45,236.84
2016-02-09T00:00:00.000000000,100,NSE_JSWSTEEL,BUY,43,103.95,4469.85,4.47
2016-02-09T00:00:00.000000000,100,NSE_KOTAKBANK,BUY,12,667.95,8015.40,8.02
2016-02-09T00:00:00.000000000,100,NSE_LT,BUY,5,743.33,3716.66,3.72
2016-02-09T00:00:00.000000000,100,NSE_TATAPOWER,BUY,97,58.50,5674.50,5.67
2016-02-10T00:00:00.000000000,101,NSE_ADANIPOWER,SELL,-199,5.19,-1032.81,1.03
2016-02-10T00:00:00.000000000,101,NSE_BAJAJ_AUTO,SELL,-1,2363.95,-2363.95,2.36
2016-02-10T00:00:00.000000000,101,NSE_CIPLA,BUY,7,555.00,3885.00,3.89
2016-02-10T00:00:00.000000000,101,NSE_DLF,SELL,-2497,95.35,-238088.95,238.09
2016-02-10T00:00:00.000000000,101,NSE_HINDUNILVR,BUY,286,826.00,236236.00,236.24
2016-02-10T00:00:00.000000000,101,NSE_JSWSTEEL,BUY,100,99.50,9950.00,9.95
2016-02-10T00:00:00.000000000,101,NSE_KOTAKBANK,SELL,-5,677.00,-3385.00,3.39
2016-02-10T00:00:00.000000000,101,NSE_LT,BUY,2,738.47,1476.93,1.48
2016-02-10T00:00:00.000000000,101,NSE_TATAPOWER,SELL,-74,59.55,-4406.70,4.41
2016-02-11T00:00:00.000000000,102,NSE_ADANIPORTS,BUY,37,203.00,7511.00,7.51
2016-02-11T00:00:00.000000000,102,NSE_ADANIPOWER,BUY,494,5.12,2529.28,2.53
2016-02-11T00:00:00.000000000,102,NSE_BAJAJ_AUTO,SELL,-100,2376.70,-237670.00,237.67
2016-02-11T00:00:00.000000000,102,NSE_BEL,BUY,142,35.76,5077.57,5.08
2016-02-11T00:00:00.000000000,102,NSE_CIPLA,BUY,19,530.00,10070.00,10.07
2016-02-11T00:00:00.000000000,102,NSE_DLF,BUY,2622,90.05,236111.11,236.11
2016-02-11T00:00:00.000000000,102,NSE_JSWSTEEL,SELL,-56,101.64,-5691.56,5.69
2016-02-11T00:00:00.000000000,102,NSE_KOTAKBANK,SELL,-349,667.00,-232783.00,232.78
2016-02-11T00:00:00.000000000,102,NSE_LT,SELL,-4,745.80,-2983.20,2.98
2016-02-11T00:00:00.000000000,102,NSE_SBIN,BUY,1480,159.50,236060.00,236.06
2016-02-11T00:00:00.000000000,102,NSE_TATAPOWER,BUY,26,59.00,1534.00,1.53
2016-02-12T00:00:00.000000000,103,NSE_ADANIPORTS,BUY,82,187.95,15411.90,15.41
2016-02-12T00:00:00.000000000,103,NSE_ADANIPOWER,SELL,-46119,4.84,-223215.97,223.22
2016-02-12T00:00:00.000000000,103,NSE_BAJAJ_AUTO,BUY,101,2310.00,233310.00,233.31
2016-02-12T00:00:00.000000000,103,NSE_BEL,BUY,264,34.09,8999.98,9.00
2016-02-12T00:00:00.000000000,103,NSE_CIPLA,SELL,-14,543.00,-7602.00,7.60
2016-02-12T00:00:00.000000000,103,NSE_DLF,BUY,185,83.40,15429.00,15.43
2016-02-12T00:00:00.000000000,103,NSE_HINDUNILVR,BUY,6,800.50,4803.00,4.80
2016-02-12T00:00:00.000000000,103,NSE_LT,BUY,3,733.07,2199.20,2.20
2016-02-12T00:00:00.000000000,103,NSE_SBIN,BUY,19,156.15,2966.85,2.97
2016-02-12T00:00:00.000000000,103,NSE_TATAPOWER,BUY,138,56.55,7803.90,7.80
2016-02-15T00:00:00.000000000,104,NSE_ADANIPORTS,BUY,1294,184.45,238678.30,238.68
2016-02-15T00:00:00.000000000,104,NSE_BAJAJ_AUTO,BUY,100,2326.00,232600.00,232.60
2016-02-15T00:00:00.000000000,104,NSE_BEL,BUY,6692,34.55,231177.71,231.18
2016-02-15T00:00:00.000000000,104,NSE_CIPLA,BUY,447,533.05,238273.34,238.27
2016-02-15T00:00:00.000000000,104,NSE_DLF,BUY,2822,83.20,234790.39,234.79
2016-02-15T00:00:00.000000000,104,NSE_HINDUNILVR,BUY,281,817.00,229577.00,229.58
2016-02-15T00:00:00.000000000,104,NSE_JSWSTEEL,SELL,-2323,101.80,-236481.41,236.48
2016-02-15T00:00:00.000000000,104,NSE_KOTAKBANK,BUY,747,627.00,468369.00,468.37
2016-02-15T00:00:00.000000000,104,NSE_LT,BUY,336,714.87,240194.96,240.19
2016-02-15T00:00:00.000000000,104,NSE_SBIN,BUY,1446,159.00,229914.00,229.91
2016-02-15T00:00:00.000000000,104,NSE_TATAPOWER,BUY,4049,57.20,231602.80,231.60
2016-02-16T00:00:00.000000000,105,NSE_ADANIPORTS,SELL,-91,195.50,-17790.50,17.79
2016-02-16T00:00:00.000000000,105,NSE_BAJAJ_AUTO,BUY,1,2365.00,2365.00,2.37
2016-02-16T00:00:00.000000000,105,NSE_BEL,SELL,-119,35.61,-4237.29,4.24
2016-02-16T00:00:00.000000000,105,NSE_CIPLA,SELL,-2,545.95,-1091.90,1.09
2016-02-16T00:00:00.000000000,105,NSE_DLF,SELL,-5629,91.25,-513646.25,513.65
2016-02-16T00:00:00.000000000,105,NSE_HDFCBANK,BUY,1950,245.38,478481.25,478.48
2016-02-16T00:00:00.000000000,105,NSE_HINDUNILVR,BUY,17,810.00,13770.00,13.77
2016-02-16T00:00:00.000000000,105,NSE_INDHOTEL,BUY,5049,94.77,478499.53,478.50
2016-02-16T00:00:00.000000000,105,NSE_KOTAKBANK,BUY,12,629.90,7558.80,7.56
2016-02-16T00:00:00.000000000,105,NSE_LT,SELL,-655,771.93,-505615.82,505.62
2016-02-16T00:00:00.000000000,105,NSE_SBIN,SELL,-143,170.75,-24417.25,24.42
2016-02-16T00:00:00.000000000,105,NSE_TATAPOWER,SELL,-317,60.80,-19273.60,19.27
2016-02-17T00:00:00.000000000,106,NSE_ADANIPORTS,SELL,-98,201.05,-19702.90,19.70
2016-02-17T00:00:00.000000000,106,NSE_BEL,BUY,622,33.61,20902.93,20.90
2016-02-17T00:00:00.000000000,106,NSE_CIPLA,BUY,22,526.00,11572.00,11.57
