date,step,ticker,action,shares,price,value,commission
2015-12-31T00:00:00.000000000,73,NSE_DLF,SELL,-60,114.10,-6846.00,6.85
2015-12-31T00:00:00.000000000,73,NSE_INFY,BUY,4,545.08,2180.30,2.18
2015-12-31T00:00:00.000000000,73,NSE_JSWSTEEL,BUY,42,102.80,4317.60,4.32
2015-12-31T00:00:00.000000000,73,NSE_KOTAKBANK,SELL,-6,706.15,-4236.90,4.24
2015-12-31T00:00:00.000000000,73,NSE_RELIANCE,BUY,14,225.59,3158.25,3.16
2015-12-31T00:00:00.000000000,73,NSE_TRENT,SELL,-39,176.01,-6864.20,6.86
2015-12-31T00:00:00.000000000,73,NSE_TVSMOTOR,BUY,4,291.35,1165.40,1.17
2015-12-31T00:00:00.000000000,73,NSE_ULTRACEMCO,BUY,3,2780.00,8340.00,8.34
2016-01-01T00:00:00.000000000,74,NSE_ASIANPAINT,BUY,5,882.00,4410.00,4.41
2016-01-01T00:00:00.000000000,74,NSE_BHARTIARTL,SELL,-32,306.33,-9802.44,9.80
2016-01-01T00:00:00.000000000,74,NSE_DLF,SELL,-73,115.95,-8464.35,8.46
2016-01-01T00:00:00.000000000,74,NSE_INFY,SELL,-3,550.00,-1650.00,1.65
2016-01-01T00:00:00.000000000,74,NSE_JSWSTEEL,BUY,55,102.89,5658.95,5.66
2016-01-01T00:00:00.000000000,74,NSE_KOTAKBANK,SELL,-16,720.00,-11520.00,11.52
2016-01-01T00:00:00.000000000,74,NSE_TRENT,SELL,-7,177.50,-1242.50,1.24
2016-01-01T00:00:00.000000000,74,NSE_TVSMOTOR,BUY,37,290.00,10730.00,10.73
2016-01-01T00:00:00.000000000,74,NSE_ULTRACEMCO,BUY,3,2774.00,8322.00,8.32
2016-01-04T00:00:00.000000000,75,NSE_ASIANPAINT,SELL,-214,876.20,-187506.80,187.51
2016-01-04T00:00:00.000000000,75,NSE_BHARTIARTL,SELL,-618,304.57,-188223.74,188.22
2016-01-04T00:00:00.000000000,75,NSE_DLF,SELL,-1904,120.40,-229241.60,229.24
2016-01-04T00:00:00.000000000,75,NSE_INFY,SELL,-352,549.97,-193591.19,193.59
2016-01-04T00:00:00.000000000,75,NSE_JSWSTEEL,SELL,-1837,102.30,-187925.11,187.93
2016-01-04T00:00:00.000000000,75,NSE_KOTAKBANK,SELL,-279,727.00,-202833.00,202.83
2016-01-04T00:00:00.000000000,75,NSE_RELIANCE,SELL,-834,225.95,-188441.70,188.44
2016-01-04T00:00:00.000000000,75,NSE_TRENT,SELL,-1074,176.80,-189883.20,189.88
2016-01-04T00:00:00.000000000,75,NSE_TVSMOTOR,SELL,-667,290.00,-193430.00,193.43
2016-01-04T00:00:00.000000000,75,NSE_ULTRACEMCO,SELL,-73,2810.10,-205137.31,205.14
2016-01-05T00:00:00.000000000,76,NSE_ASIANPAINT,SELL,-11,881.30,-9694.30,9.69
2016-01-05T00:00:00.000000000,76,NSE_BHARTIARTL,BUY,61,294.66,17974.09,17.97
2016-01-05T00:00:00.000000000,76,NSE_CIPLA,BUY,1130,646.20,730206.01,730.21
2016-01-05T00:00:00.000000000,76,NSE_INFY,BUY,7,542.75,3799.25,3.80
2016-01-05T00:00:00.000000000,76,NSE_JSWSTEEL,SELL,-7200,105.61,-760392.00,760.39
2016-01-05T00:00:00.000000000,76,NSE_KOTAKBANK,BUY,19,708.10,13453.90,13.45
2016-01-05T00:00:00.000000000,76,NSE_RELIANCE,SELL,-11,224.89,-2473.82,2.47
2016-01-05T00:00:00.000000000,76,NSE_TRENT,BUY,110,170.90,18799.00,18.80
2016-01-05T00:00:00.000000000,76,NSE_ULTRACEMCO,BUY,1,2768.00,2768.00,2.77
2016-01-06T00:00:00.000000000,77,NSE_ASIANPAINT,SELL,-23,904.50,-20803.50,20.80
2016-01-06T00:00:00.000000000,77,NSE_BHARTIARTL,BUY,4,293.67,1174.66,1.17
2016-01-06T00:00:00.000000000,77,NSE_CIPLA,BUY,10,639.70,6397.00,6.40
2016-01-06T00:00:00.000000000,77,NSE_DLF,BUY,15,118.90,1783.50,1.78
2016-01-06T00:00:00.000000000,77,NSE_INFY,BUY,11,537.33,5910.58,5.91
2016-01-06T00:00:00.000000000,77,NSE_KOTAKBANK,BUY,4,704.00,2816.00,2.82
2016-01-06T00:00:00.000000000,77,NSE_RELIANCE,SELL,-30,226.53,-6796.01,6.80
2016-01-06T00:00:00.000000000,77,NSE_TRENT,BUY,62,168.10,10422.51,10.42
2016-01-06T00:00:00.000000000,77,NSE_TVSMOTOR,SELL,-11,288.40,-3172.40,3.17
2016-01-06T00:00:00.000000000,77,NSE_ULTRACEMCO,BUY,3,2733.00,8199.00,8.20
2016-01-07T00:00:00.000000000,78,NSE_ASIANPAINT,BUY,11,883.00,9713.00,9.71
2016-01-07T00:00:00.000000000,78,NSE_BHARTIARTL,BUY,13,289.16,3759.09,3.76
2016-01-07T00:00:00.000000000,78,NSE_CIPLA,SELL,-26,648.00,-16848.00,16.85
2016-01-07T00:00:00.000000000,78,NSE_DLF,BUY,255,113.00,28815.00,28.82
2016-01-07T00:00:00.000000000,78,NSE_INFY,BUY,5,530.03,2650.13,2.65
2016-01-07T00:00:00.000000000,78,NSE_RELIANCE,SELL,-74,229.56,-16987.27,16.99
2016-01-07T00:00:00.000000000,78,NSE_TRENT,BUY,64,164.00,10496.00,10.50
2016-01-07T00:00:00.000000000,78,NSE_TVSMOTOR,BUY,6,284.75,1708.50,1.71
2016-01-07T00:00:00.000000000,78,NSE_ULTRACEMCO,BUY,1,2700.00,2700.00,2.70
2016-01-08T00:00:00.000000000,79,NSE_ASIANPAINT,SELL,-2,879.00,-1758.00,1.76
2016-01-08T00:00:00.000000000,79,NSE_BHARTIARTL,SELL,-44,292.22,-12857.86,12.86
2016-01-08T00:00:00.000000000,79,NSE_CIPLA,BUY,10,637.30,6373.00,6.37
2016-01-08T00:00:00.000000000,79,NSE_DLF,BUY,290,107.30,31117.00,31.12
2016-01-08T00:00:00.000000000,79,NSE_INFY,SELL,-12,530.75,-6369.00,6.37
2016-01-08T00:00:00.000000000,79,NSE_KOTAKBANK,SELL,-4,694.20,-2776.80,2.78
2016-01-08T00:00:00.000000000,79,NSE_RELIANCE,SELL,-20,229.32,-4586.43,4.59
2016-01-08T00:00:00.000000000,79,NSE_TRENT,SELL,-48,164.60,-7900.80,7.90
2016-01-08T00:00:00.000000000,79,NSE_TVSMOTOR,BUY,50,277.25,13862.50,13.86
2016-01-11T00:00:00.000000000,80,NSE_ASIANPAINT,BUY,7,870.00,6090.00,6.09
2016-01-11T00:00:00.000000000,80,NSE_BHARTIARTL,BUY,21,289.25,6074.26,6.07
2016-01-11T00:00:00.000000000,80,NSE_CIPLA,BUY,34,617.40,20991.60,20.99
2016-01-11T00:00:00.000000000,80,NSE_DLF,SELL,-129,109.25,-14093.25,14.09
2016-01-11T00:00:00.000000000,80,NSE_INFY,BUY,4,528.15,2112.60,2.11
2016-01-11T00:00:00.000000000,80,NSE_KOTAKBANK,BUY,5,690.00,3450.00,3.45
2016-01-11T00:00:00.000000000,80,NSE_RELIANCE,BUY,8,228.41,1827.29,1.83
2016-01-11T00:00:00.000000000,80,NSE_TRENT,SELL,-107,168.51,-18030.04,18.03
2016-01-11T00:00:00.000000000,80,NSE_TVSMOTOR,SELL,-12,278.10,-3337.20,3.34
2016-01-12T00:00:00.000000000,81,NSE_ASIANPAINT,SELL,-2,882.00,-1764.00,1.76
2016-01-12T00:00:00.000000000,81,NSE_BHARTIARTL,BUY,21,290.15,6093.19,6.09
2016-01-12T00:00:00.000000000,81,NSE_CIPLA,BUY,30,609.00,18270.00,18.27
2016-01-12T00:00:00.000000000,81,NSE_DLF,SELL,-157,113.25,-17780.25,17.78
2016-01-12T00:00:00.000000000,81,NSE_INFY,BUY,9,531.00,4779.00,4.78
2016-01-12T00:00:00.000000000,81,NSE_KOTAKBANK,SELL,-3,699.90,-2099.70,2.10
2016-01-12T00:00:00.000000000,81,NSE_RELIANCE,SELL,-81,237.19,-19212.43,19.21
2016-01-12T00:00:00.000000000,81,NSE_TRENT,BUY,31,169.23,5245.98,5.25
2016-01-12T00:00:00.000000000,81,NSE_TVSMOTOR,SELL,-54,287.35,-15516.90,15.52
2016-01-12T00:00:00.000000000,81,NSE_ULTRACEMCO,SELL,-2,2731.15,-5462.30,5.46
2016-01-13T00:00:00.000000000,82,NSE_CIPLA,SELL,-14,615.25,-8613.50,8.61
2016-01-13T00:00:00.000000000,82,NSE_DLF,BUY,87,111.50,9700.50,9.70
2016-01-13T00:00:00.000000000,82,NSE_INFY,BUY,4,528.50,2114.00,2.11
2016-01-13T00:00:00.000000000,82,NSE_TRENT,BUY,59,166.60,9829.11,9.83
2016-01-13T00:00:00.000000000,82,NSE_TVSMOTOR,SELL,-59,293.70,-17328.30,17.33
2016-01-13T00:00:00.000000000,82,NSE_ULTRACEMCO,BUY,3,2695.00,8085.00,8.09
2016-01-14T00:00:00.000000000,83,NSE_ASIANPAINT,BUY,4,863.50,3454.00,3.45
2016-01-14T00:00:00.000000000,83,NSE_BHARTIARTL,BUY,78,276.55,21570.53,21.57
2016-01-14T00:00:00.000000000,83,NSE_CIPLA,BUY,5,603.40,3017.00,3.02
2016-01-14T00:00:00.000000000,83,NSE_DLF,BUY,173,106.95,18502.35,18.50
2016-01-14T00:00:00.000000000,83,NSE_INFY,SELL,-33,533.00,-17589.00,17.59
2016-01-14T00:00:00.000000000,83,NSE_KOTAKBANK,BUY,9,682.00,6138.00,6.14
2016-01-14T00:00:00.000000000,83,NSE_RELIANCE,SELL,-77,239.18,-18416.88,18.42
2016-01-14T00:00:00.000000000,83,NSE_TRENT,SELL,-30,165.22,-4956.60,4.96
2016-01-14T00:00:00.000000000,83,NSE_TVSMOTOR,BUY,70,281.25,19687.50,19.69
2016-01-14T00:00:00.000000000,83,NSE_ULTRACEMCO,BUY,2,2631.00,5262.00,5.26
2016-01-15T00:00:00.000000000,84,NSE_ASIANPAINT,SELL,-19,893.00,-16967.00,16.97
2016-01-15T00:00:00.000000000,84,NSE_BHARTIARTL,SELL,-13,280.87,-3651.32,3.65
2016-01-15T00:00:00.000000000,84,NSE_CIPLA,SELL,-12,616.00,-7392.00,7.39
2016-01-15T00:00:00.000000000,84,NSE_DLF,BUY,108,106.35,11485.80,11.49
2016-01-15T00:00:00.000000000,84,NSE_INFY,SELL,-82,574.00,-47068.00,47.07
2016-01-15T00:00:00.000000000,84,NSE_KOTAKBANK,BUY,15,679.40,10191.00,10.19
2016-01-15T00:00:00.000000000,84,NSE_RELIANCE,BUY,15,240.51,3607.60,3.61
2016-01-15T00:00:00.000000000,84,NSE_TRENT,BUY,94,163.40,15359.13,15.36
2016-01-15T00:00:00.000000000,84,NSE_TVSMOTOR,BUY,9,283.20,2548.80,2.55
2016-01-15T00:00:00.000000000,84,NSE_ULTRACEMCO,BUY,2,2634.95,5269.90,5.27
2016-01-18T00:00:00.000000000,85,NSE_ASIANPAINT,BUY,208,890.00,185120.00,185.12
2016-01-18T00:00:00.000000000,85,NSE_BHARTIARTL,BUY,693,277.36,192207.83,192.21
2016-01-18T00:00:00.000000000,85,NSE_CIPLA,BUY,315,608.00,191520.00,191.52
2016-01-18T00:00:00.000000000,85,NSE_DLF,BUY,2231,100.30,223769.31,223.77
2016-01-18T00:00:00.000000000,85,NSE_INFY,BUY,331,569.95,188653.45,188.65
2016-01-18T00:00:00.000000000,85,NSE_KOTAKBANK,BUY,277,676.00,187252.00,187.25
2016-01-18T00:00:00.000000000,85,NSE_RELIANCE,BUY,743,241.69,179573.47,179.57
2016-01-18T00:00:00.000000000,85,NSE_TRENT,BUY,1227,160.29,196681.96,196.68
2016-01-18T00:00:00.000000000,85,NSE_TVSMOTOR,BUY,706,278.00,196268.00,196.27
2016-01-18T00:00:00.000000000,85,NSE_ULTRACEMCO,BUY,69,2639.00,182091.00,182.09
2016-01-19T00:00:00.000000000,86,NSE_ASIANPAINT,BUY,8,867.90,6943.20,6.94
2016-01-19T00:00:00.000000000,86,NSE_BHARTIARTL,BUY,6,271.95,1631.70,1.63
2016-01-19T00:00:00.000000000,86,NSE_CIPLA,BUY,17,590.35,10035.95,10.04
2016-01-19T00:00:00.000000000,86,NSE_DLF,BUY,237,96.00,22752.00,22.75
2016-01-19T00:00:00.000000000,86,NSE_INFY,SELL,-22,567.50,-12485.00,12.48
2016-01-19T00:00:00.000000000,86,NSE_KOTAKBANK,SELL,-13,670.05,-8710.65,8.71
2016-01-19T00:00:00.000000000,86,NSE_RELIANCE,BUY,97,231.35,22440.47,22.44
2016-01-19T00:00:00.000000000,86,NSE_TRENT,SELL,-56,159.01,-8904.28,8.90
2016-01-19T00:00:00.000000000,86,NSE_TVSMOTOR,SELL,-35,275.95,-9658.25,9.66
2016-01-19T00:00:00.000000000,86,NSE_ULTRACEMCO,SELL,-7,2645.00,-18515.00,18.52
2016-01-20T00:00:00.000000000,87,NSE_ASIANPAINT,BUY,38,834.00,31692.00,31.69
2016-01-20T00:00:00.000000000,87,NSE_BHARTIARTL,SELL,-79,277.99,-21960.97,21.96
2016-01-20T00:00:00.000000000,87,NSE_CIPLA,SELL,-15,594.80,-8922.00,8.92
2016-01-20T00:00:00.000000000,87,NSE_DLF,BUY,183,93.90,17183.70,17.18
2016-01-20T00:00:00.000000000,87,NSE_INFY,SELL,-3,567.00,-1701.00,1.70
2016-01-20T00:00:00.000000000,87,NSE_KOTAKBANK,BUY,17,660.00,11220.00,11.22
2016-01-20T00:00:00.000000000,87,NSE_RELIANCE,SELL,-31,232.67,-7212.82,7.21
2016-01-20T00:00:00.000000000,87,NSE_TRENT,SELL,-117,162.00,-18954.00,18.95
2016-01-20T00:00:00.000000000,87,NSE_TVSMOTOR,SELL,-32,278.00,-8896.00,8.90
2016-01-20T00:00:00.000000000,87,NSE_ULTRACEMCO,BUY,4,2610.00,10440.00,10.44
2016-01-21T00:00:00.000000000,88,NSE_ASIANPAINT,SELL,-14,850.00,-11900.00,11.90
2016-01-21T00:00:00.000000000,88,NSE_BHARTIARTL,SELL,-29,282.04,-8179.21,8.18
2016-01-21T00:00:00.000000000,88,NSE_CIPLA,SELL,-1484,600.25,-890771.00,890.77
2016-01-21T00:00:00.000000000,88,NSE_DLF,BUY,68,93.70,6371.60,6.37
2016-01-21T00:00:00.000000000,88,NSE_GODREJCP,BUY,2229,398.37,887958.42,887.96
2016-01-21T00:00:00.000000000,88,NSE_INFY,BUY,7,567.50,3972.50,3.97
2016-01-21T00:00:00.000000000,88,NSE_KOTAKBANK,SELL,-16,671.50,-10744.00,10.74
2016-01-21T00:00:00.000000000,88,NSE_RELIANCE,BUY,85,228.77,19445.52,19.45
2016-01-21T00:00:00.000000000,88,NSE_TRENT,BUY,97,160.00,15520.00,15.52
2016-01-21T00:00:00.000000000,88,NSE_TVSMOTOR,SELL,-3177,278.80,-885747.56,885.75
2016-01-21T00:00:00.000000000,88,NSE_ULTRACEMCO,SELL,-338,2670.00,-902460.00,902.46
2016-01-22T00:00:00.000000000,89,NSE_ASIANPAINT,SELL,-10,853.00,-8530.00,8.53
2016-01-22T00:00:00.000000000,89,NSE_BEL,BUY,24483,36.06,882795.84,882.80
2016-01-22T00:00:00.000000000,89,NSE_DLF,BUY,11,93.05,1023.55,1.02
2016-01-22T00:00:00.000000000,89,NSE_GODREJCP,BUY,83,381.67,31678.30,31.68
2016-01-22T00:00:00.000000000,89,NSE_HDFCBANK,BUY,3441,256.42,882358.38,882.36
2016-01-22T00:00:00.000000000,89,NSE_INFY,SELL,-27,574.05,-15499.35,15.50
2016-01-22T00:00:00.000000000,89,NSE_KOTAKBANK,SELL,-7,671.00,-4697.00,4.70
2016-01-22T00:00:00.000000000,89,NSE_RELIANCE,BUY,68,223.49,15197.15,15.20
2016-01-22T00:00:00.000000000,89,NSE_TRENT,SELL,-66,161.00,-10626.00,10.63
2016-01-25T00:00:00.000000000,90,NSE_ASIANPAINT,SELL,-228,870.00,-198360.00,198.36
2016-01-25T00:00:00.000000000,90,NSE_BEL,SELL,-5354,36.71,-196540.09,196.54
2016-01-25T00:00:00.000000000,90,NSE_BHARTIARTL,SELL,-551,270.19,-148876.07,148.88
2016-01-25T00:00:00.000000000,90,NSE_DLF,SELL,-2159,95.80,-206832.21,206.83
2016-01-25T00:00:00.000000000,90,NSE_GODREJCP,SELL,-452,377.33,-170554.49,170.55
2016-01-25T00:00:00.000000000,90,NSE_HDFCBANK,SELL,-742,259.99,-192910.72,192.91
2016-01-25T00:00:00.000000000,90,NSE_INFY,SELL,-306,570.12,-174458.25,174.46
2016-01-25T00:00:00.000000000,90,NSE_KOTAKBANK,SELL,-291,685.00,-199335.00,199.34
2016-01-25T00:00:00.000000000,90,NSE_RELIANCE,SELL,-858,227.07,-194828.99,194.83
2016-01-25T00:00:00.000000000,90,NSE_TRENT,SELL,-1197,163.80,-196068.60,196.07
2016-01-27T00:00:00.000000000,91,NSE_ASIANPAINT,SELL,-9,880.00,-7920.00,7.92
2016-01-27T00:00:00.000000000,91,NSE_BEL,SELL,-143,36.97,-5286.44,5.29
2016-01-27T00:00:00.000000000,91,NSE_BHARTIARTL,BUY,20,268.07,5361.50,5.36
2016-01-27T00:00:00.000000000,91,NSE_DLF,BUY,87,94.65,8234.55,8.23
2016-01-27T00:00:00.000000000,91,NSE_GODREJCP,SELL,-46,386.67,-17786.65,17.79
2016-01-27T00:00:00.000000000,91,NSE_HDFCBANK,SELL,-23,262.11,-6028.59,6.03
2016-01-27T00:00:00.000000000,91,NSE_INFY,SELL,-7,573.22,-4012.57,4.01
2016-01-27T00:00:00.000000000,91,NSE_KOTAKBANK,BUY,8,680.00,5440.00,5.44
2016-01-27T00:00:00.000000000,91,NSE_TRENT,BUY,134,158.77,21275.18,21.28
2016-01-28T00:00:00.000000000,92,NSE_ASIANPAINT,BUY,18,854.00,15372.00,15.37
2016-01-28T00:00:00.000000000,92,NSE_BEL,SELL,-18986,36.61,-695001.28,695.00
2016-01-28T00:00:00.000000000,92,NSE_BHARTIARTL,BUY,8,265.19,2121.53,2.12
2016-01-28T00:00:00.000000000,92,NSE_DLF,SELL,-105,95.30,-10006.50,10.01
2016-01-28T00:00:00.000000000,92,NSE_GODREJCP,SELL,-1814,384.63,-697724.14,697.72
2016-01-28T00:00:00.000000000,92,NSE_HDFCBANK,BUY,6,259.75,1558.50,1.56
2016-01-28T00:00:00.000000000,92,NSE_INFY,BUY,2,568.00,1136.00,1.14
2016-01-28T00:00:00.000000000,92,NSE_TRENT,BUY,38,156.30,5939.40,5.94
2016-01-28T00:00:00.000000000,92,NSE_TVSMOTOR,BUY,2392,291.25,696670.00,696.67
2016-01-28T00:00:00.000000000,92,NSE_ULTRACEMCO,BUY,252,2764.50,696654.00,696.65
2016-01-29T00:00:00.000000000,93,NSE_ASIANPAINT,SELL,-11,864.00,-9504.00,9.50
2016-01-29T00:00:00.000000000,93,NSE_BHARTIARTL,BUY,38,260.78,9909.49,9.91
2016-01-29T00:00:00.000000000,93,NSE_DLF,BUY,32,94.65,3028.80,3.03
2016-01-29T00:00:00.000000000,93,NSE_INFY,SELL,-5,569.00,-2845.00,2.85
2016-01-29T00:00:00.000000000,93,NSE_KOTAKBANK,BUY,13,664.50,8638.50,8.64
2016-01-29T00:00:00.000000000,93,NSE_RELIANCE,SELL,-59,229.09,-13516.05,13.52
2016-01-29T00:00:00.000000000,93,NSE_TRENT,BUY,53,154.10,8167.30,8.17
2016-01-29T00:00:00.000000000,93,NSE_TVSMOTOR,SELL,-11,292.00,-3212.00,3.21
2016-02-01T00:00:00.000000000,94,NSE_ASIANPAINT,SELL,-536,874.20,-468571.21,468.57
2016-02-01T00:00:00.000000000,94,NSE_BHARTIARTL,SELL,-1773,263.30,-466829.42,466.83
2016-02-01T00:00:00.000000000,94,NSE_DLF,SELL,-4908,96.50,-473622.00,473.62
2016-02-01T00:00:00.000000000,94,NSE_HDFCBANK,SELL,-1793,264.50,-474248.50,474.25
2016-02-01T00:00:00.000000000,94,NSE_INFY,SELL,-821,585.00,-480285.00,480.29
2016-02-01T00:00:00.000000000,94,NSE_KOTAKBANK,SELL,-702,683.15,-479571.32,479.57
2016-02-01T00:00:00.000000000,94,NSE_RELIANCE,SELL,-2030,233.81,-474628.04,474.63
2016-02-01T00:00:00.000000000,94,NSE_TRENT,SELL,-3019,157.45,-475341.54,475.34
2016-02-01T00:00:00.000000000,94,NSE_TVSMOTOR,SELL,-1580,293.50,-463730.00,463.73
2016-02-01T00:00:00.000000000,94,NSE_ULTRACEMCO,SELL,-170,2860.00,-486200.00,486.20
2016-02-02T00:00:00.000000000,95,NSE_ASIANPAINT,SELL,-5,889.90,-4449.50,4.45
2016-02-02T00:00:00.000000000,95,NSE_BHARTIARTL,SELL,-13,267.26,-3474.43,3.47
2016-02-02T00:00:00.000000000,95,NSE_HDFCBANK,SELL,-5,266.25,-1331.25,1.33
2016-02-02T00:00:00.000000000,95,NSE_INFY,SELL,-2,588.42,-1176.85,1.18
2016-02-02T00:00:00.000000000,95,NSE_KOTAKBANK,SELL,-2,687.00,-1374.00,1.37
2016-02-02T00:00:00.000000000,95,NSE_RELIANCE,BUY,10,231.64,2316.37,2.32
2016-02-02T00:00:00.000000000,95,NSE_TVSMOTOR,SELL,-16,300.00,-4800.00,4.80
2016-02-02T00:00:00.000000000,95,NSE_ULTRACEMCO,BUY,1,2820.00,2820.00,2.82
2016-02-03T00:00:00.000000000,96,NSE_ASIANPAINT,BUY,3,876.20,2628.60,2.63
2016-02-03T00:00:00.000000000,96,NSE_BEL,BUY,6367,36.77,234131.47,234.13
2016-02-03T00:00:00.000000000,96,NSE_BHARTIARTL,SELL,-17,270.96,-4606.29,4.61
2016-02-03T00:00:00.000000000,96,NSE_DLF,BUY,80,93.00,7440.00,7.44
2016-02-03T00:00:00.000000000,96,NSE_HDFCBANK,BUY,13,261.12,3394.62,3.39
2016-02-03T00:00:00.000000000,96,NSE_KOTAKBANK,BUY,6,672.00,4032.00,4.03
2016-02-03T00:00:00.000000000,96,NSE_RELIANCE,BUY,38,222.13,8440.84,8.44
2016-02-03T00:00:00.000000000,96,NSE_TRENT,BUY,56,151.07,8459.64,8.46
2016-02-03T00:00:00.000000000,96,NSE_TVSMOTOR,BUY,17,291.85,4961.45,4.96
2016-02-03T00:00:00.000000000,96,NSE_ULTRACEMCO,SELL,-83,2755.00,-228665.00,228.66
2016-02-04T00:00:00.000000000,97,NSE_ASIANPAINT,BUY,3,865.00,2595.00,2.60
2016-02-04T00:00:00.000000000,97,NSE_BEL,SELL,-61,37.12,-2264.57,2.26
2016-02-04T00:00:00.000000000,97,NSE_BHARTIARTL,SELL,-9,273.75,-2463.77,2.46
2016-02-04T00:00:00.000000000,97,NSE_DLF,SELL,-45,94.70,-4261.50,4.26
2016-02-04T00:00:00.000000000,97,NSE_INFY,BUY,4,580.03,2320.10,2.32
2016-02-04T00:00:00.000000000,97,NSE_TRENT,BUY,11,149.94,1649.34,1.65
2016-02-04T00:00:00.000000000,97,NSE_TVSMOTOR,BUY,9,288.60,2597.40,2.60
2016-02-05T00:00:00.000000000,98,NSE_ASIANPAINT,SELL,-7,889.00,-6223.00,6.22
2016-02-05T00:00:00.000000000,98,NSE_BHARTIARTL,BUY,6,272.22,1633.32,1.63
2016-02-05T00:00:00.000000000,98,NSE_HDFCBANK,SELL,-7,263.20,-1842.40,1.84
2016-02-05T00:00:00.000000000,98,NSE_INFY,SELL,-5,587.75,-2938.75,2.94
2016-02-05T00:00:00.000000000,98,NSE_KOTAKBANK,SELL,-2,677.00,-1354.00,1.35
2016-02-05T00:00:00.000000000,98,NSE_RELIANCE,BUY,10,220.13,2201.26,2.20
2016-02-05T00:00:00.000000000,98,NSE_TRENT,SELL,-14,151.44,-2120.16,2.12
2016-02-05T00:00:00.000000000,98,NSE_TVSMOTOR,BUY,22,281.10,6184.20,6.18
2016-02-08T00:00:00.000000000,99,NSE_ASIANPAINT,BUY,518,903.00,467754.00,467.75
2016-02-08T00:00:00.000000000,99,NSE_BEL,BUY,12503,37.45,468293.26,468.29
2016-02-08T00:00:00.000000000,99,NSE_BHARTIARTL,BUY,1676,277.85,465679.63,465.68
2016-02-08T00:00:00.000000000,99,NSE_DLF,BUY,4809,96.80,465511.21,465.51
2016-02-08T00:00:00.000000000,99,NSE_HDFCBANK,BUY,1781,263.75,469738.75,469.74
2016-02-08T00:00:00.000000000,99,NSE_INFY,BUY,813,581.88,473064.38,473.06
2016-02-08T00:00:00.000000000,99,NSE_KOTAKBANK,BUY,668,694.75,464093.00,464.09
2016-02-08T00:00:00.000000000,99,NSE_RELIANCE,BUY,2165,218.33,472679.47,472.68
2016-02-08T00:00:00.000000000,99,NSE_TRENT,BUY,3155,149.94,473060.71,473.06
2016-02-08T00:00:00.000000000,99,NSE_TVSMOTOR,BUY,1613,288.05,464624.63,464.62
2016-02-09T00:00:00.000000000,100,NSE_ASIANPAINT,BUY,3,884.90,2654.70,2.65
2016-02-09T00:00:00.000000000,100,NSE_BEL,SELL,-18809,36.67,-689661.92,689.66
2016-02-09T00:00:00.000000000,100,NSE_BHARTIARTL,SELL,-46,278.44,-12808.12,12.81
2016-02-09T00:00:00.000000000,100,NSE_DLF,BUY,29,94.85,2750.65,2.75
2016-02-09T00:00:00.000000000,100,NSE_GODREJCP,BUY,1651,419.97,693364.27,693.36
2016-02-09T00:00:00.000000000,100,NSE_HDFCBANK,BUY,31,256.67,7956.92,7.96
2016-02-09T00:00:00.000000000,100,NSE_INFY,BUY,18,564.15,10154.70,10.15
2016-02-09T00:00:00.000000000,100,NSE_KOTAKBANK,BUY,24,667.95,16030.80,16.03
2016-02-09T00:00:00.000000000,100,NSE_RELIANCE,BUY,9,214.24,1928.12,1.93
2016-02-09T00:00:00.000000000,100,NSE_TRENT,SELL,-18,148.10,-2665.71,2.67
2016-02-09T00:00:00.000000000,100,NSE_TVSMOTOR,BUY,12,282.00,3384.00,3.38
2016-02-10T00:00:00.000000000,101,NSE_ASIANPAINT,SELL,-4,888.50,-3554.00,3.55
2016-02-10T00:00:00.000000000,101,NSE_BHARTIARTL,SELL,-18,280.24,-5044.31,5.04
2016-02-10T00:00:00.000000000,101,NSE_DLF,SELL,-45,95.35,-4290.75,4.29
2016-02-10T00:00:00.000000000,101,NSE_GODREJCP,BUY,30,412.00,12359.99,12.36
2016-02-10T00:00:00.000000000,101,NSE_HDFCBANK,BUY,4,255.98,1023.90,1.02
2016-02-10T00:00:00.000000000,101,NSE_INFY,BUY,21,554.00,11634.00,11.63
2016-02-10T00:00:00.000000000,101,NSE_KOTAKBANK,SELL,-15,677.00,-10155.00,10.15
2016-02-10T00:00:00.000000000,101,NSE_TRENT,BUY,34,146.90,4994.60,4.99
2016-02-10T00:00:00.000000000,101,NSE_TVSMOTOR,SELL,-25,284.70,-7117.50,7.12
2016-02-11T00:00:00.000000000,102,NSE_ASIANPAINT,BUY,5,874.75,4373.75,4.37
2016-02-11T00:00:00.000000000,102,NSE_BHARTIARTL,BUY,26,274.83,7145.66,7.15
2016-02-11T00:00:00.000000000,102,NSE_DLF,BUY,358,90.05,32237.90,32.24
2016-02-11T00:00:00.000000000,102,NSE_GODREJCP,BUY,31,401.00,12430.99,12.43
2016-02-11T00:00:00.000000000,102,NSE_HDFCBANK,BUY,11,252.50,2777.50,2.78
2016-02-11T00:00:00.000000000,102,NSE_INFY,SELL,-14,555.50,-7777.00,7.78
2016-02-11T00:00:00.000000000,102,NSE_KOTAKBANK,BUY,6,667.00,4002.00,4.00
2016-02-11T00:00:00.000000000,102,NSE_RELIANCE,SELL,-65,216.47,-14070.74,14.07
2016-02-11T00:00:00.000000000,102,NSE_TRENT,SELL,-55,147.30,-8101.50,8.10
