date,step,nav,cash,cash_pct,daily_return,reward,vol_30d,mdd_30d
2016-10-03T00:00:00.000000000,259,1042.1707,5214921.95,0.5004,-0.018135,-0.664431,0.004801,0.019973
2016-10-04T00:00:00.000000000,260,1053.5803,2634626.50,0.2501,0.010948,0.205042,0.005204,0.019973
2016-10-05T00:00:00.000000000,261,1073.9702,2687632.31,0.2503,0.019353,0.449251,0.006263,0.019973
2016-10-06T00:00:00.000000000,262,1073.6975,2686645.15,0.2502,-0.000254,-0.138958,0.006263,0.019973
2016-10-07T00:00:00.000000000,263,1077.4255,2695881.75,0.2502,0.003472,-0.024578,0.005917,0.019973
2016-10-10T00:00:00.000000000,264,1072.1420,2682364.83,0.2502,-0.004904,-0.092183,0.006009,0.019973
2016-10-13T00:00:00.000000000,265,1069.9731,8024868.29,0.7500,-0.002023,-0.063390,0.006015,0.019973
2016-10-14T00:00:00.000000000,266,1068.7172,8019467.52,0.7504,-0.001174,-0.054898,0.006016,0.019973
2016-10-17T00:00:00.000000000,267,1066.0788,8000288.36,0.7504,-0.002469,-0.027164,0.006041,0.019973
2016-10-18T00:00:00.000000000,268,1066.3220,9600596.86,0.9003,0.000228,-0.016377,0.006041,0.019973
2016-10-19T00:00:00.000000000,269,1065.7473,9595482.83,0.9004,-0.000539,-0.019385,0.005981,0.019973
2016-10-20T00:00:00.000000000,270,1066.8050,9604380.31,0.9003,0.000992,-0.013248,0.005970,0.019973
2016-10-21T00:00:00.000000000,271,1066.2970,9602221.21,0.9005,-0.000476,-0.019125,0.005972,0.019973
2016-10-24T00:00:00.000000000,272,1066.1247,9600889.54,0.9005,-0.000162,-0.064918,0.005955,0.019973
2016-10-25T00:00:00.000000000,273,1066.4477,8002647.97,0.7504,0.000303,-0.063600,0.005913,0.019973
2016-10-26T00:00:00.000000000,274,1064.0433,7986749.19,0.7506,-0.002255,-0.070025,0.005922,0.019973
2016-10-27T00:00:00.000000000,275,1064.1312,7986887.70,0.7506,0.000083,-0.062759,0.005910,0.018135
2016-10-28T00:00:00.000000000,276,1060.7870,7957496.40,0.7502,-0.003143,-0.070295,0.005769,0.018135
2016-11-01T00:00:00.000000000,277,1061.4110,7963119.18,0.7502,0.000588,-0.135826,0.005769,0.018135
2016-11-02T00:00:00.000000000,278,1062.2731,528368.64,0.0497,0.000812,-0.127295,0.005767,0.018135
2016-11-03T00:00:00.000000000,279,1052.0581,528491.74,0.0502,-0.009616,-0.536283,0.006023,0.023544
