date,step,ticker,action,shares,price,value,commission
2015-10-27T00:00:00.000000000,29,NSE_HINDUNILVR,SELL,-8,806.75,-6454.00,6.45
2015-10-27T00:00:00.000000000,29,NSE_ICICIBANK,BUY,11,258.18,2840.00,2.84
2015-10-27T00:00:00.000000000,29,NSE_KOTAKBANK,BUY,3,661.50,1984.50,1.98
2015-10-27T00:00:00.000000000,29,NSE_RELIANCE,BUY,37,211.07,7809.44,7.81
2015-10-27T00:00:00.000000000,29,NSE_TATAPOWER,SELL,-21,70.50,-1480.50,1.48
2015-10-27T00:00:00.000000000,29,NSE_ULTRACEMCO,BUY,3,2839.00,8517.00,8.52
2015-10-28T00:00:00.000000000,30,NSE_AMBUJACEM,BUY,53,204.00,10812.00,10.81
2015-10-28T00:00:00.000000000,30,NSE_BHARTIARTL,SELL,-6,317.45,-1904.73,1.90
2015-10-28T00:00:00.000000000,30,NSE_DLF,BUY,86,126.00,10836.00,10.84
2015-10-28T00:00:00.000000000,30,NSE_HDFCBANK,SELL,-19,276.26,-5248.99,5.25
2015-10-28T00:00:00.000000000,30,NSE_HINDUNILVR,SELL,-5,811.60,-4058.00,4.06
2015-10-28T00:00:00.000000000,30,NSE_ICICIBANK,BUY,27,254.55,6872.72,6.87
2015-10-28T00:00:00.000000000,30,NSE_KOTAKBANK,BUY,3,658.70,1976.10,1.98
2015-10-28T00:00:00.000000000,30,NSE_TATAPOWER,SELL,-38,70.80,-2690.40,2.69
2015-10-28T00:00:00.000000000,30,NSE_ULTRACEMCO,SELL,-4,2902.00,-11608.00,11.61
2015-10-29T00:00:00.000000000,31,NSE_BHARTIARTL,SELL,-21,321.24,-6746.03,6.75
2015-10-29T00:00:00.000000000,31,NSE_DLF,BUY,54,124.20,6706.80,6.71
2015-10-29T00:00:00.000000000,31,NSE_HDFCBANK,SELL,-11,277.50,-3052.50,3.05
2015-10-29T00:00:00.000000000,31,NSE_ICICIBANK,BUY,54,247.55,13367.44,13.37
2015-10-29T00:00:00.000000000,31,NSE_KOTAKBANK,SELL,-18,673.00,-12114.00,12.11
2015-10-29T00:00:00.000000000,31,NSE_TATAPOWER,BUY,116,69.60,8073.60,8.07
2015-10-30T00:00:00.000000000,32,NSE_ADANIPORTS,BUY,1702,301.80,513663.58,513.66
2015-10-30T00:00:00.000000000,32,NSE_AMBUJACEM,SELL,-2523,207.45,-523396.34,523.40
2015-10-30T00:00:00.000000000,32,NSE_BHARTIARTL,BUY,14,318.09,4453.20,4.45
2015-10-30T00:00:00.000000000,32,NSE_DLF,BUY,89,121.45,10809.05,10.81
2015-10-30T00:00:00.000000000,32,NSE_HDFCBANK,SELL,-1852,275.50,-510226.00,510.23
2015-10-30T00:00:00.000000000,32,NSE_HINDUNILVR,BUY,7,802.00,5614.00,5.61
2015-10-30T00:00:00.000000000,32,NSE_KOTAKBANK,BUY,9,664.90,5984.10,5.98
2015-10-30T00:00:00.000000000,32,NSE_RELIANCE,SELL,-17,211.81,-3600.73,3.60
2015-10-30T00:00:00.000000000,32,NSE_TATAPOWER,SELL,-23,69.75,-1604.25,1.60
2015-10-30T00:00:00.000000000,32,NSE_TRENT,BUY,3618,142.00,513756.00,513.76
2015-10-30T00:00:00.000000000,32,NSE_ULTRACEMCO,SELL,-3,2945.00,-8835.00,8.84
2015-11-02T00:00:00.000000000,33,NSE_ADANIPORTS,SELL,-1353,293.10,-396564.31,396.56
2015-11-02T00:00:00.000000000,33,NSE_BHARTIARTL,SELL,-1289,313.13,-403623.99,403.62
2015-11-02T00:00:00.000000000,33,NSE_DLF,SELL,-3353,116.50,-390624.50,390.62
2015-11-02T00:00:00.000000000,33,NSE_HINDUNILVR,SELL,-513,799.25,-410015.25,410.02
2015-11-02T00:00:00.000000000,33,NSE_ICICIBANK,SELL,-1671,251.82,-420787.76,420.79
2015-11-02T00:00:00.000000000,33,NSE_KOTAKBANK,SELL,-625,688.00,-430000.00,430.00
2015-11-02T00:00:00.000000000,33,NSE_RELIANCE,SELL,-1946,213.36,-415196.75,415.20
2015-11-02T00:00:00.000000000,33,NSE_TATAPOWER,SELL,-5877,68.70,-403749.88,403.75
2015-11-02T00:00:00.000000000,33,NSE_TRENT,SELL,-2882,138.90,-400324.21,400.32
2015-11-02T00:00:00.000000000,33,NSE_ULTRACEMCO,SELL,-139,2905.90,-403920.09,403.92
2015-11-03T00:00:00.000000000,34,NSE_ADANIPORTS,SELL,-6,298.35,-1790.10,1.79
2015-11-03T00:00:00.000000000,34,NSE_DLF,SELL,-24,119.90,-2877.60,2.88
2015-11-03T00:00:00.000000000,34,NSE_ICICIBANK,SELL,-5,254.91,-1274.54,1.27
2015-11-03T00:00:00.000000000,34,NSE_RELIANCE,SELL,-7,216.56,-1515.94,1.52
2015-11-03T00:00:00.000000000,34,NSE_TATAPOWER,SELL,-16,69.50,-1112.00,1.11
2015-11-03T00:00:00.000000000,34,NSE_ULTRACEMCO,SELL,-1,2934.00,-2934.00,2.93
2015-11-04T00:00:00.000000000,35,NSE_ADANIPORTS,BUY,6,293.45,1760.70,1.76
2015-11-04T00:00:00.000000000,35,NSE_DLF,SELL,-29,124.20,-3601.80,3.60
2015-11-04T00:00:00.000000000,35,NSE_TRENT,SELL,-14,141.80,-1985.20,1.99
2015-11-05T00:00:00.000000000,36,NSE_ADANIPORTS,SELL,-349,289.20,-100930.80,100.93
2015-11-05T00:00:00.000000000,36,NSE_ADANIPOWER,BUY,16606,6.16,102292.96,102.29
2015-11-05T00:00:00.000000000,36,NSE_BHARTIARTL,BUY,4,309.39,1237.56,1.24
2015-11-05T00:00:00.000000000,36,NSE_DLF,BUY,16,121.65,1946.40,1.95
2015-11-05T00:00:00.000000000,36,NSE_ICICIBANK,BUY,12,247.27,2967.27,2.97
2015-11-05T00:00:00.000000000,36,NSE_KOTAKBANK,BUY,4,671.90,2687.60,2.69
2015-11-05T00:00:00.000000000,36,NSE_LT,BUY,111,913.33,101379.90,101.38
2015-11-05T00:00:00.000000000,36,NSE_RELIANCE,BUY,7,213.36,1493.51,1.49
2015-11-05T00:00:00.000000000,36,NSE_TATAPOWER,SELL,-1473,69.10,-101784.30,101.78
2015-11-05T00:00:00.000000000,36,NSE_ULTRACEMCO,BUY,1,2891.80,2891.80,2.89
2015-11-06T00:00:00.000000000,37,NSE_BHARTIARTL,BUY,10,300.06,3000.64,3.00
2015-11-06T00:00:00.000000000,37,NSE_DLF,BUY,29,117.30,3401.70,3.40
2015-11-06T00:00:00.000000000,37,NSE_HINDUNILVR,SELL,-2,806.70,-1613.40,1.61
2015-11-06T00:00:00.000000000,37,NSE_KOTAKBANK,BUY,5,648.50,3242.50,3.24
2015-11-09T00:00:00.000000000,38,NSE_ADANIPOWER,BUY,80413,5.25,422168.25,422.17
2015-11-09T00:00:00.000000000,38,NSE_BHARTIARTL,BUY,1352,301.01,406965.33,406.97
2015-11-09T00:00:00.000000000,38,NSE_DLF,BUY,3637,113.00,410981.00,410.98
2015-11-09T00:00:00.000000000,38,NSE_HINDUNILVR,BUY,515,794.00,408910.00,408.91
2015-11-09T00:00:00.000000000,38,NSE_ICICIBANK,BUY,1746,235.73,411579.38,411.58
2015-11-09T00:00:00.000000000,38,NSE_KOTAKBANK,BUY,635,643.10,408368.48,408.37
2015-11-09T00:00:00.000000000,38,NSE_LT,BUY,454,900.00,408599.58,408.60
2015-11-09T00:00:00.000000000,38,NSE_RELIANCE,BUY,1947,209.87,408625.23,408.63
2015-11-09T00:00:00.000000000,38,NSE_TRENT,BUY,2915,140.01,408114.59,408.11
2015-11-09T00:00:00.000000000,38,NSE_ULTRACEMCO,BUY,149,2760.00,411240.00,411.24
2015-11-10T00:00:00.000000000,39,NSE_ADANIPOWER,SELL,-3284,5.46,-17930.64,17.93
2015-11-10T00:00:00.000000000,39,NSE_BHARTIARTL,BUY,16,299.75,4795.97,4.80
2015-11-10T00:00:00.000000000,39,NSE_DLF,SELL,-17,114.00,-1938.00,1.94
2015-11-10T00:00:00.000000000,39,NSE_HINDUNILVR,SELL,-3,802.00,-2406.00,2.41
2015-11-10T00:00:00.000000000,39,NSE_ICICIBANK,SELL,-8,237.73,-1901.82,1.90
2015-11-10T00:00:00.000000000,39,NSE_KOTAKBANK,SELL,-9,653.10,-5877.90,5.88
2015-11-10T00:00:00.000000000,39,NSE_RELIANCE,SELL,-48,215.16,-10327.57,10.33
2015-11-10T00:00:00.000000000,39,NSE_TRENT,BUY,17,140.02,2380.34,2.38
2015-11-10T00:00:00.000000000,39,NSE_ULTRACEMCO,BUY,1,2755.15,2755.15,2.76
2015-11-11T00:00:00.000000000,40,NSE_ADANIPOWER,SELL,-466,5.48,-2553.68,2.55
2015-11-11T00:00:00.000000000,40,NSE_BEL,BUY,13439,38.03,511088.23,511.09
2015-11-11T00:00:00.000000000,40,NSE_BHARTIARTL,SELL,-9,300.96,-2708.68,2.71
2015-11-11T00:00:00.000000000,40,NSE_DLF,BUY,83,111.80,9279.40,9.28
2015-11-11T00:00:00.000000000,40,NSE_HINDUNILVR,SELL,-4,805.80,-3223.20,3.22
2015-11-11T00:00:00.000000000,40,NSE_ICICIBANK,SELL,-2151,239.68,-515555.04,515.56
2015-11-11T00:00:00.000000000,40,NSE_KOTAKBANK,SELL,-5,657.00,-3285.00,3.29
2015-11-11T00:00:00.000000000,40,NSE_LT,SELL,-3,909.33,-2728.00,2.73
2015-11-11T00:00:00.000000000,40,NSE_RELIANCE,BUY,74,208.44,15424.22,15.42
2015-11-11T00:00:00.000000000,40,NSE_TRENT,SELL,-21,140.70,-2954.70,2.95
2015-11-11T00:00:00.000000000,40,NSE_TVSMOTOR,BUY,1713,298.60,511501.81,511.50
2015-11-11T00:00:00.000000000,40,NSE_ULTRACEMCO,SELL,-185,2733.40,-505678.98,505.68
2015-11-13T00:00:00.000000000,41,NSE_ADANIPOWER,SELL,-316,5.48,-1731.68,1.73
2015-11-13T00:00:00.000000000,41,NSE_BEL,SELL,-149,38.33,-5711.66,5.71
2015-11-13T00:00:00.000000000,41,NSE_BHARTIARTL,BUY,41,292.90,12008.90,12.01
2015-11-13T00:00:00.000000000,41,NSE_DLF,BUY,31,110.70,3431.70,3.43
2015-11-13T00:00:00.000000000,41,NSE_HINDUNILVR,BUY,9,792.35,7131.15,7.13
2015-11-13T00:00:00.000000000,41,NSE_KOTAKBANK,BUY,2,653.40,1306.80,1.31
2015-11-13T00:00:00.000000000,41,NSE_RELIANCE,BUY,24,205.73,4937.43,4.94
2015-11-13T00:00:00.000000000,41,NSE_TRENT,SELL,-58,142.50,-8265.00,8.27
2015-11-13T00:00:00.000000000,41,NSE_TVSMOTOR,BUY,4,296.90,1187.60,1.19
2015-11-16T00:00:00.000000000,42,NSE_ADANIPOWER,SELL,-46444,5.47,-254048.67,254.05
2015-11-16T00:00:00.000000000,42,NSE_BEL,SELL,-6491,37.42,-242920.27,242.92
2015-11-16T00:00:00.000000000,42,NSE_BHARTIARTL,SELL,-899,302.50,-271944.51,271.94
2015-11-16T00:00:00.000000000,42,NSE_DLF,SELL,-2290,110.00,-251900.00,251.90
2015-11-16T00:00:00.000000000,42,NSE_HINDUNILVR,SELL,-323,794.00,-256462.00,256.46
2015-11-16T00:00:00.000000000,42,NSE_KOTAKBANK,SELL,-398,666.00,-265068.00,265.07
2015-11-16T00:00:00.000000000,42,NSE_LT,SELL,-275,886.33,-243741.43,243.74
2015-11-16T00:00:00.000000000,42,NSE_RELIANCE,SELL,-1254,208.19,-261067.87,261.07
2015-11-16T00:00:00.000000000,42,NSE_TRENT,SELL,-1733,138.10,-239335.96,239.34
2015-11-16T00:00:00.000000000,42,NSE_TVSMOTOR,SELL,-857,296.00,-253672.00,253.67
2015-11-17T00:00:00.000000000,43,NSE_ADANIPOWER,SELL,-1715,5.70,-9775.50,9.78
2015-11-17T00:00:00.000000000,43,NSE_BEL,SELL,-59,37.89,-2235.47,2.24
2015-11-17T00:00:00.000000000,43,NSE_DLF,SELL,-18,111.25,-2002.50,2.00
2015-11-17T00:00:00.000000000,43,NSE_HINDUNILVR,BUY,5,785.90,3929.50,3.93
2015-11-17T00:00:00.000000000,43,NSE_KOTAKBANK,SELL,-7,680.80,-4765.60,4.77
2015-11-17T00:00:00.000000000,43,NSE_LT,SELL,-8,912.33,-7298.66,7.30
2015-11-17T00:00:00.000000000,43,NSE_RELIANCE,SELL,-11,210.90,-2319.87,2.32
2015-11-17T00:00:00.000000000,43,NSE_TRENT,SELL,-48,142.30,-6830.40,6.83
2015-11-18T00:00:00.000000000,44,NSE_ADANIPOWER,SELL,-44794,5.73,-256669.62,256.67
2015-11-18T00:00:00.000000000,44,NSE_BEL,SELL,-30,38.03,-1140.91,1.14
2015-11-18T00:00:00.000000000,44,NSE_HINDUNILVR,SELL,-6,798.00,-4788.00,4.79
2015-11-18T00:00:00.000000000,44,NSE_KOTAKBANK,BUY,5,671.05,3355.25,3.36
2015-11-18T00:00:00.000000000,44,NSE_LT,BUY,3,902.67,2708.00,2.71
2015-11-18T00:00:00.000000000,44,NSE_RELIANCE,BUY,12,208.55,2502.57,2.50
2015-11-18T00:00:00.000000000,44,NSE_TRENT,BUY,15,141.00,2115.00,2.12
2015-11-18T00:00:00.000000000,44,NSE_TVSMOTOR,BUY,8,294.00,2352.00,2.35
2015-11-18T00:00:00.000000000,44,NSE_ULTRACEMCO,BUY,93,2739.00,254727.00,254.73
2015-11-19T00:00:00.000000000,45,NSE_BEL,BUY,92,37.46,3446.23,3.45
2015-11-19T00:00:00.000000000,45,NSE_DLF,BUY,63,108.00,6804.00,6.80
2015-11-19T00:00:00.000000000,45,NSE_KOTAKBANK,SELL,-3,675.95,-2027.85,2.03
2015-11-19T00:00:00.000000000,45,NSE_RELIANCE,BUY,10,206.59,2065.92,2.07
2015-11-19T00:00:00.000000000,45,NSE_TRENT,SELL,-15,142.04,-2130.53,2.13
2015-11-19T00:00:00.000000000,45,NSE_TVSMOTOR,BUY,19,287.50,5462.50,5.46
2015-11-19T00:00:00.000000000,45,NSE_ULTRACEMCO,SELL,-1,2749.00,-2749.00,2.75
2015-11-20T00:00:00.000000000,46,NSE_BEL,SELL,-69,37.88,-2613.63,2.61
2015-11-20T00:00:00.000000000,46,NSE_BHARTIARTL,SELL,-5,305.06,-1525.32,1.53
2015-11-20T00:00:00.000000000,46,NSE_DLF,BUY,107,103.40,11063.80,11.06
2015-11-20T00:00:00.000000000,46,NSE_KOTAKBANK,SELL,-2,680.05,-1360.10,1.36
2015-11-20T00:00:00.000000000,46,NSE_LT,SELL,-2,908.27,-1816.53,1.82
2015-11-20T00:00:00.000000000,46,NSE_RELIANCE,SELL,-19,209.99,-3989.75,3.99
2015-11-20T00:00:00.000000000,46,NSE_TVSMOTOR,SELL,-24,295.60,-7094.40,7.09
2015-11-23T00:00:00.000000000,47,NSE_BEL,SELL,-4063,38.24,-155378.66,155.38
2015-11-23T00:00:00.000000000,47,NSE_BHARTIARTL,SELL,-504,307.81,-155137.81,155.14
2015-11-23T00:00:00.000000000,47,NSE_DLF,SELL,-1474,102.90,-151674.60,151.67
2015-11-23T00:00:00.000000000,47,NSE_HINDUNILVR,SELL,-191,795.05,-151854.55,151.85
2015-11-23T00:00:00.000000000,47,NSE_KOTAKBANK,SELL,-227,688.40,-156266.81,156.27
2015-11-23T00:00:00.000000000,47,NSE_LT,SELL,-169,913.33,-154353.18,154.35
2015-11-23T00:00:00.000000000,47,NSE_RELIANCE,SELL,-736,213.58,-157197.75,157.20
2015-11-23T00:00:00.000000000,47,NSE_TRENT,SELL,-1070,141.00,-150870.00,150.87
2015-11-23T00:00:00.000000000,47,NSE_TVSMOTOR,SELL,-516,294.00,-151704.00,151.70
2015-11-23T00:00:00.000000000,47,NSE_ULTRACEMCO,SELL,-56,2787.65,-156108.39,156.11
2015-11-24T00:00:00.000000000,48,NSE_BAJAJ_AUTO,BUY,40,2515.00,100600.00,100.60
2015-11-24T00:00:00.000000000,48,NSE_BEL,SELL,-2670,38.06,-101621.61,101.62
2015-11-24T00:00:00.000000000,48,NSE_JSWSTEEL,BUY,1153,88.50,102034.74,102.03
2015-11-24T00:00:00.000000000,48,NSE_LT,SELL,-111,908.67,-100861.90,100.86
2015-11-26T00:00:00.000000000,49,NSE_DLF,SELL,-54,109.00,-5886.00,5.89
2015-11-26T00:00:00.000000000,49,NSE_HINDUNILVR,SELL,-3,814.70,-2444.10,2.44
2015-11-26T00:00:00.000000000,49,NSE_KOTAKBANK,BUY,2,680.10,1360.20,1.36
2015-11-26T00:00:00.000000000,49,NSE_RELIANCE,SELL,-10,218.31,-2183.05,2.18
2015-11-26T00:00:00.000000000,49,NSE_TRENT,SELL,-31,147.50,-4572.50,4.57
2015-11-26T00:00:00.000000000,49,NSE_TVSMOTOR,BUY,4,291.00,1164.00,1.16
